"sim1" "sim2" "sim3" "sim4" "sim5" "obs6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
1.14038245880861 1.62986903672537 -6.01770119564262 2.96090494739938 -2.89214789437949 3.58802137449903 -3.16025232640674 -1.07921456371758 0.126050859857430 3.37268572780556 2.93606391813156 5.41835854160672 -3.36430306616427 -3.83931154864448 -4.57352853433568 3.42183501375368 -3.98755687770949 3.18864938280098 4.64890563538677 2.92406824905026 33 "A" 505
-1.74140370812511 -6.80175049941309 5.70810704894611 2.07195514533366 2.18595905912475 -2.52575330265697 3.47946096408417 2.50244169757045 1.97151154368155 3.99610584071646 3.72630065620508 -0.80319007772669 1.34419662283330 -5.5106493945608 -2.98100381941878 5.27765291055523 -5.86378833430785 0.0538921109210379 5.82458285593841 -4.70884850948794 35 "A" 529
2.44376836571809 -6.85674092418746 -7.41265271722761 -1.29659113439725 2.58480274659676 4.98623274454505 4.87739967448077 1.1658618529239 2.31424727604800 -3.37223550428244 -0.858723482819497 0.562094408641768 -1.81129408799146 6.2512938152333 -3.4309552975562 -2.64405876591599 4.44718750355746 2.78341048763703 10.2605125010308 -7.52682902153995 26 "B" 401
6.80581514028915 -2.45443533409356 4.447558008224 -2.43102774390230 -3.92567841789724 -5.41197862550097 -2.78839868429409 1.01439490810718 1.84946729681147 0.875659339997263 0.407138450282537 -5.74187585554409 -10.4514961148546 6.09937215745667 0.824597113751746 7.03207410575016 -3.53442726197546 -8.31069902285359 -0.509419129111029 -0.387859448097197 33 "B" 496
-2.65755181122408 -6.74793061296395 -2.54515632413158 0.682143430929538 1.07078264976168 -5.52575330265697 -0.746786546709716 6.89568109099676 7.85309353727085 9.82844358969981 2.10565299697396 1.94879123234690 -6.78187636754979 -1.61035115987312 0.473741553990832 2.07790299682715 -1.40991104083268 -2.65643425504133 -6.0257863279957 1.70576442722989 35 "B" 526
1.78863572511629 5.28286157418254 -5.48509692362954 14.2900245378897 -1.75574944489654 3.70179605165504 -0.471163316543187 -1.52429940474529 -6.59592762623649 0.904814657415794 8.79518818742567 -7.24768911240017 -5.83328636075695 0.788945942104818 0.0132199558060627 7.4935976227919 1.21951804639731 3.55015129548431 4.92064639097063 1.54291573634958 31 "A" 475
1.12690008421568 7.37634450292628 0.117278382517299 -1.90478843294723 9.8916579229252 5.24669734303101 7.77587802390428 3.87527512241732 -7.51665263550843 7.80965463852441 8.39378626878115 5.43111836055172 0.639969810330045 0.49425266568225 -7.22146574312303 11.3606776176435 -0.899978985026834 4.48177099788203 -5.24022396572014 -1.07921518728882 39 "B" 597
-7.2920427700853 2.47565165603383 -2.75066746409753 1.7635052708191 -4.99166839734654 -1.41197862550097 7.97323853972463 3.1163324478489 -1.77760335615171 -0.842696732073052 5.04423933132524 8.33841011610099 -3.8214600734454 10.2844756364968 -5.78576566023302 -0.228696848998618 -3.91626064154073 -1.41668819696375 0.084577943666989 7.17255117702065 33 "B" 500
8.41222870051396 5.7541504753827 2.64992548519748 3.19205600089235 0.0158622252829158 6.92934540596705 -0.623059724418434 -0.693618869905748 -7.69598002141665 1.92567204629044 6.49544399200018 -1.3950676138635 1.36765159148717 3.49311589741685 -1.65064083333904 1.51594789322397 2.07633878297496 -4.4058617600892 2.54806639033826 -5.81854050488248 27 "A" 418
0.497751632987583 -2.03242761445056 -5.36345537604096 -10.6513956798100 3.93432738528629 -6.69641531839098 -6.22508112360968 8.88340934395771 0.0861130308619379 7.9751637930302 1.67638519384849 -1.51885652971727 -0.194764351695556 0.145978922925313 6.22282270055586 2.92904110099511 3.89625452987749 1.4905431843238 -4.75164955964431 0.0748410555993927 38 "B" 570
-12.3570523548880 8.10227765052622 -4.05204769301836 5.18827569304451 1.79393301489928 2.30358468160902 -6.27597012735494 -0.377942895219185 -5.74289993832926 -6.2505853338519 -1.18181502921360 -3.58219813045699 -0.386615305469488 -2.70279759116401 7.37905451760515 3.70132759644167 -0.85499658485262 -3.36812828307755 -7.5010037126255 5.98489233053947 38 "A" 579
-0.85532241097373 9.8186799105524 5.75210477690035 12.0703146952328 3.15024476735276 4.98623274454505 2.08338291961241 -4.82642608326372 -3.68892248237466 0.748228789337081 -0.0901004091847592 2.834774863647 -1.71748515576078 -9.81659920602374 -0.095662652367417 -0.955601275575554 5.2778239664783 -6.66855152046056 -4.07357269965945 3.01169964300011 26 "B" 401
4.26671157177008 -0.939076314936016 5.07264643548688 -5.30950477933713 9.0207692366777 0.758683390233044 -5.70356488352912 1.68442209648699 0.245100686917994 11.3705701653960 -7.08889029022686 -0.80018568008919 8.23313506060046 -0.82510091199402 -10.0858771179744 5.16635526476966 -0.737253296109683 -3.9018426712605 -3.22264004122959 -2.06847448166426 30 "A" 457
6.98126799730443 6.79184975999953 3.04273310834426 0.905294146791067 -6.02994640556847 -1.18442927118895 0.875501645047147 0.632559996856468 0.54474012286495 -7.20807602184076 -4.31859744360567 -5.18873765920172 -12.5244717548675 -3.01283719576101 1.62472352304572 -6.116826630158 4.15686133947519 4.88360437319814 -1.58903892203605 -0.295855274855789 29 "A" 440
-2.79051848754264 -4.20729301706702 -4.36150237633265 6.78989800153156 -10.6095566293078 1.75868339023304 4.71508613009234 -10.2673025292859 -6.06967005056242 0.926858800729686 -3.30549219622186 0.520101683016587 -4.72836153384641 -4.37104746905046 1.50052786767696 0.145003079152694 -1.78881419533966 -3.96848784005631 3.60108138497204 -11.6704536350082 30 "A" 458
2.31196806459927 -9.57181971137352 -6.29292670075449 2.34730189324108 -4.05945625475147 -7.46886596407897 -3.62537751565781 3.28666588733703 -1.56591665326615 -1.52537601250330 -3.16533803808621 -5.09337612294077 2.20844320215691 3.93401112670249 0.66305336063071 10.1757361771683 2.49425039230411 -0.611126620741559 12.1468759052643 0.442984704744529 34 "B" 509
-0.244468628122038 -6.58124485147786 9.01590103374908 5.8973801625169 5.58213288947899 0.644908713077040 3.4793967823918 -8.36961921654633 -2.22585640573376 -0.107418101773886 -5.48021406361299 -4.87095285830603 2.38128901107436 8.60555755957125 10.5510910052633 -0.608380070351944 -0.377218637199311 -1.8084663468515 6.28918479139952 -1.90383508127343 32 "A" 487
-4.45297782561352 -0.130546742300120 -1.55274877690794 3.12451736789245 -3.21648764898812 -1.95687991687694 4.29759004939145 0.268578630504005 5.78567820044137 2.76850906801630 -2.19681817732848 4.09585320627456 -7.85350789818056 -1.60909766219532 6.17178135073006 -4.27708171775218 -3.77367798605895 -3.52144798534152 -4.01968224048399 -7.10671039018294 25 "A" 379
5.04893546659585 -9.19187039520147 -5.82246047772136 -0.0176629068391615 -5.38584608286059 -0.411978625500972 1.67873246762591 1.81292241866022 -0.0386020559086089 3.64449302764075 -3.24487211364604 -3.6747296515025 0.470238795834474 5.3126155855144 -2.85498306924652 -2.86949043814119 7.31341904292465 0.75286731420777 5.94991245504919 9.72756268824844 33 "A" 501
1.65254497156901 4.08795511778842 7.79475553155755 -6.21765842716226 6.57963061715517 6.87245806738905 -1.78502127453407 -2.60588468786225 -4.12257278189886 1.21511009657838 3.06534602015272 4.82819292606191 3.68890959439021 12.9738046308511 -5.59759336339445 -3.82842780701851 -1.87725362053606 0.122636898260122 -0.572842016229632 -1.08705116524981 28 "B" 433
-1.42654275378291 -12.2089362693958 -3.20779272245480 -0.205822280113895 2.58841079827666 -3.24131660976696 -2.20877622907699 -1.24438550540543 12.7725705659553 -2.35335773811727 11.5827270349285 0.312940136257162 -4.94282729665877 0.408480029089828 0.330970630411237 -8.45826794689381 -4.67826091975489 -0.878094274483955 -0.237912532613641 -6.19041839585535 30 "B" 453
9.39339033605725 -0.968629489383038 -14.8763607327034 -7.82432893740456 3.10493867396276 2.92934540596704 -6.13219491675884 0.65564261991127 -3.65688461613465 10.1113649366142 -3.73540597539217 -8.30103881096366 3.66628314959280 7.39443348438665 3.00619065121185 -3.69183018461685 -2.18616588134205 2.09659803850167 -3.11848692607582 1.93433575676231 27 "B" 414
-3.53351865500667 -3.82837737919155 1.15638909730188 3.63671335875516 2.2576116955287 2.21378209885707 4.16311373946305 -0.615269704405745 -3.34351475535563 -0.842453810529344 0.470522935414586 3.67539941150062 -1.37965261563120 -3.63473261928829 -8.47189790025188 4.65111886337843 -7.33360075551962 -5.68676787199786 4.13053452053637 0.460316593446343 22 "B" 338
13.8273488274147 -1.57871221908215 -0.427070609175369 -0.451914773780403 -3.33834476858405 3.24669734303101 4.34895968216224 6.63463232290392 -2.69439018793611 -0.431750929475908 6.69962975463496 2.08234828973915 -4.04376270524832 -5.6947252898488 -1.19761702845307 -0.148538947104705 0.655510297759176 -3.41290414029824 2.33802396280237 4.53984176619272 39 "B" 595
0.946690492204681 6.00795346158504 -6.96287264052285 -2.96443927118504 -3.67312497535948 -1.41197862550097 -4.35142123640062 3.13817526298235 -0.0692641045798705 1.22270194150794 3.63713742902856 6.864989335199 11.0315984572592 1.90566255629140 -2.93604571555316 -0.285596506140456 -9.52874122197527 -6.54886405840031 3.72104691601564 -1.77257389640287 33 "B" 500
0.47443188201331 -2.70526723535525 2.88780879087065 -5.78268468652712 -2.07842365283143 1.70179605165504 -1.34773200882073 -0.936444315008249 -4.13115395600653 4.28881719043428 -0.0811833570145689 -1.42910193202428 0.270155042843614 -1.38181860082735 5.15322557592009 -1.53113221268713 -1.95972290559805 -8.41186787248075 -3.61539371355224 0.695364738618595 31 "B" 473
-2.94400574003491 -6.76641087024002 -0.544953558112654 3.80224761828755 8.99799960164692 1.30358468160902 2.22857232746985 -3.91532183832229 7.84497563350329 -0.512023128954771 0.693816802962492 7.86173321744524 -8.13061931358262 12.1248263710536 -4.7123832699444 5.37202565771284 -1.35856992989534 4.1674107604744 -2.59625995689236 2.56916922331412 38 "A" 578
-1.08074993111618 4.52448970046 -5.32271726868572 2.2177608915374 1.50842956846561 10.1568947602791 6.5378906868044 -0.349328758449832 1.91405406734873 -3.62736704441222 -4.21587580389201 -5.50120059019355 -1.57581261170918 -4.98500010815538 2.13233045617241 1.06005536556812 -15.2444776865823 2.55384728790051 -4.06680678284014 4.26075464834086 23 "B" 361
1.36797394323143 5.34304811305877 0.978044029759936 4.08283545219848 3.12112878725381 3.13292266587499 3.10673506593131 -6.22246194126147 -4.78007703156386 4.72220381754384 -4.02610785749162 -3.55509017019983 4.55096635734919 -3.38085118665966 -3.96827851940815 7.41888413045885 0.562443348939886 -0.464120703606813 7.77359012500212 -3.20050409374762 41 "A" 625
5.20673848709841 -7.98762678933195 -4.77141403855426 -1.63361290895376 6.4790279522056 -2.24131660976696 -2.54120888600393 0.0524572790434703 -4.01609897400045 0.701264657371925 6.25847792655944 1.19137466569996 3.73872622508084 -4.96608277173861 -4.25706965678874 5.39019936285321 0.604205015110775 -4.77704024933213 -4.23709014361253 3.38778692414986 30 "A" 454
10.0597011183614 1.08210151094258 3.46210907997303 10.1340353185569 -2.75777708912174 -3.07065459403295 -3.28305839588114 2.66035047727763 -2.12082294819291 4.78717505097887 1.04732831902421 2.65072314026172 0.396116746298004 9.09667513276971 4.67943780334686 0.741729862473375 -3.42714464140686 -2.96011457405785 -15.5452632196791 -7.9115517159691 27 "B" 408
-7.08366214103062 6.1506531880983 -0.0407955471856989 3.23518682162008 1.25358100705452 -4.18442927118895 -3.24234961131334 -0.210473468307946 -3.47339753908189 4.35745349482044 0.643123430891014 -2.99694846804541 4.61416563241733 -4.09924017111094 0.923662722227998 -7.57082482016217 7.15859429705598 9.1411496212994 8.01121139816145 8.66282619628876 29 "B" 437
-4.54409945730883 0.214592165005958 2.02393131139391 -3.6889534603184 0.208825848418793 2.18981000445300 0.494086772114599 10.1455617859204 -1.07291919238055 4.55994323823336 5.22764744895404 8.05607111515635 4.22667970660761 9.2628753932508 2.88545633869377 7.227088962333 4.47422122246091 3.33367433277862 5.48677930079322 -6.06464282512004 40 "B" 609
3.23091425215496 2.34817301085248 3.18894108274255 -3.99556957221452 2.15430000297440 -4.89999257829894 7.06654324321048 3.62299749318271 0.485433436308129 -0.701363906310129 -5.24767971341632 -0.394295875204695 1.43231555088143 1.6713175249036 -4.28567682001722 -3.06115809805087 -1.42654296775627 4.43696866890519 10.5100167919194 2.88742152730554 24 "A" 361
5.35092392452795 2.3642541592282 0.211406728499381 0.66639216998886 2.30574232913824 1.87245806738905 5.38428084885652 4.11727631766469 -3.66123928864456 2.02478095130754 -1.98872053011936 -1.34928430083109 -3.61149429219009 8.08622714138842 5.21772277147512 -2.27996859974474 4.50106536642392 -3.86979464159250 3.00838896984498 3.22418271323752 28 "B" 428
2.82678193928665 5.12359683375943 -8.56452024633143 1.12138095347024 -1.59379482595249 -6.24131660976696 11.5447641736445 4.35931935471724 6.38889155742391 -4.5762354989445 -0.581342677191833 -7.13107458128761 -2.89055250016179 2.3707447101911 2.87190158983295 5.51397618733367 -2.25522348764201 5.10734733615773 5.96419195452192 6.56553433558278 30 "A" 450
2.20842929449241 0.571067990060208 -0.169715508461706 -1.68110888966790 1.70898025450259 3.70179605165504 3.41495673939679 7.73072219761956 -15.0922870492427 -0.72399144167092 -5.36585775359283 2.33833233393325 1.42734730618391 -6.42873602745259 -1.8804663490859 -13.8651854701944 4.05717719013708 -11.0255289229740 0.616158712019457 3.98526876876353 31 "B" 475
1.12764171763724 -7.42830455337691 -6.88322497815893 -4.39755029444979 -10.2398265226551 -4.44489386967493 -0.932857184463975 -2.05090958768883 2.6882885403674 -4.01589855102608 5.56517884560951 4.3934047296412 -1.43856132111394 0.755817255431705 -1.87002721676525 2.41413357516749 -0.219406951230474 -0.413565026233455 2.22831529095368 -2.93154578949201 16 "A" 241
-0.49456599512814 13.2953800548006 -6.23889488218352 1.13194004867053 -4.69008072432013 -5.55866854683092 3.20571423446315 2.78521448408187 -3.57132086874713 3.66741044803603 1.47419241887277 4.8123667340864 1.60862414042757 -4.54571279054876 1.98359000168711 2.31399680840825 -0.697778846133902 -2.03496128848372 0.0465900155597922 4.8893032470773 18 "A" 270
-4.31074916417799 -0.516200562524636 2.17698265903458 5.27200791999864 -6.59104827351328 6.81557072881105 -0.942766027721318 -2.16062541195963 0.756945243709745 8.23304011597892 6.65943053181406 1.38435581474200 1.05753777300469 -1.36030501071722 9.20237279206178 0.69195715920135 -4.63557978646601 -0.737807478108914 5.03575180998152 7.80788396115303 29 "B" 448
-1.88405527488682 2.14533785830754 5.25083418580295 0.21970094257562 -5.29990837152262 11.6449087130770 -10.7158425507992 -1.92535978081078 -7.71655576897586 0.267618115643201 2.25326885260553 3.15633936997140 4.25800912805847 -3.74404130533346 2.93551036769055 -2.96597457376058 7.21670224084924 4.87735858065875 -4.86825390419491 -0.490140899403397 32 "B" 498
9.4628295587201 -1.31804830165939 -0.438483949416172 -6.55017922847208 -3.02805951950872 2.87245806738905 -7.32799006266552 3.89696141228481 5.20038292131188 -1.76094449498173 -5.75284727006136 -4.92163678864782 0.942852360511408 -6.34788375037632 2.65209312488394 2.38792893406475 3.14969759531256 -7.70978210592929 2.77006722460965 -1.28270773905356 28 "B" 429
-6.14228761863096 -0.741555680536819 4.03464473099219 -6.38108654533386 -1.72126790316134 -5.35509128692296 4.73704288783981 -10.0581657051166 -0.708369266989256 5.41262980342561 -6.36577390569561 -5.25641150738838 -5.68548852372544 -1.75596924248936 8.46697805854894 6.08988145468588 -5.58286018296626 -3.14468055947716 0.864465390510382 -3.42556550027101 32 "A" 481
-3.08127258081782 0.172981256352774 -4.68296578349421 0.71261122990939 -8.31516016922963 0.531134035921031 -7.57955185864246 -2.33978403810009 -2.36258268996037 -4.51479777978874 -8.72607969678832 3.96636253829214 -1.14588883198474 -2.38722106560745 2.9522661621846 -2.73440880284229 -0.129074976607488 -0.104283434428250 -4.79698871687844 4.9699072352638 34 "B" 517
-5.21310392532498 8.713359215305 -0.815121224757574 0.626790133257609 -3.39582075830847 0.70179605165504 -10.4595382655828 -0.66733906784747 -11.3101432004548 0.946628060404255 -4.94593790072343 1.80718329397479 2.27310064123773 15.0717102787992 2.08086420803926 2.81534535984484 -7.43006980032882 3.3446071125164 5.42010075969989 4.85734088768162 31 "B" 472
7.84756194487286 -3.23622298224688 -4.34804261261199 -3.40912866323545 -0.231799268124145 -4.89999257829894 -7.13340064689905 1.01803751335819 7.85539764634144 3.17016574519749 -7.82905146632113 -1.67141698025031 2.53068240916044 0.628302570578054 1.28239070354849 -0.964373907838099 4.28321340080108 7.76512025130978 -8.26426303884851 -3.55990331883794 24 "A" 361
-2.94993620413661 -5.48741501047042 -2.32776501165787 -2.18794393964384 -0.792735215365019 0.872458067389046 -5.5149636116558 12.0338840091447 5.61218642716177 2.73302241477211 2.37223309590793 7.70469414595987 -4.60223219031434 0.612831827517801 4.51536820953637 -5.89602748781237 1.55473439474343 -4.11258091349448 0.942230900305071 -4.80896389744573 28 "B" 427
1.89229463892049 4.76121521992856 4.27682346683141 2.0400018714462 -10.1097565786449 4.98623274454505 -8.71069778018512 -5.30350936251317 3.65550889131551 -0.466420654517875 -0.519560131734147 2.81919111214973 3.72334088688446 -1.26485671934473 -9.16541438330806 -5.3582589975294 6.84126291288843 0.294279022716393 -1.37916172045718 -2.13079861571972 26 "B" 401
1.04520566447543 -3.71422136173199 1.02138317858818 0.542500048433279 -4.19463020005756 1.64490871307704 -5.01087373478519 -0.129289311358811 -7.63505478143807 3.61684835428546 0.766369092662267 4.36813404310991 2.15253949198145 2.95689088879559 8.9226838464464 -0.0795090324396244 2.88592022970893 -5.12959816099401 -2.09320712642748 -9.28297535438117 32 "A" 488
-0.792891423697588 -6.66982190183014 -7.62243822950425 5.94358324375841 2.18711010578197 2.87245806738905 -11.2651506015948 5.25138967901954 4.1253582152409 -0.823033986690429 -1.76661377082651 0.647321857469578 4.87852599912616 -2.12766972021350 -2.94252079100659 -3.3619082111759 -5.04362891686156 -8.37266624134961 0.257632576182862 -6.79426553305854 28 "B" 429
1.31551772932820 -7.92463007666244 4.54265291312714 -5.20931198426894 0.0745398503346617 -3.12754193261096 0.187486586813307 1.72447599753640 8.30426779251417 -10.0100418649891 -9.83231413026245 -1.26078328215481 -2.33354992509782 4.43615534827803 2.16609969344439 9.7749234917164 3.86109549185585 -2.7932329500933 -0.111552277506993 2.84690181759989 28 "B" 423
-0.8763715439258 2.95626310589412 -5.26990682951555 2.60031781472306 1.96934765169353 -6.89999257829894 2.22932101781641 10.1350404386637 0.650123553379146 1.29905500650757 1.20461503373272 3.04883955675314 7.1336870703669 11.6720776046814 -3.21143077050012 1.43779030073272 0.736836471952339 -5.46256265534339 6.94192033451871 8.43551876464648 24 "A" 359
-4.25241002402814 2.85309609349373 2.57400118417503 0.696681394897187 7.73395169181008 6.92934540596705 4.02731351924718 -2.05091279354664 -3.53320762395947 -4.99091838936722 -6.62243135452335 7.18372695217196 5.39665195472393 -3.84917304141755 14.2532452191982 5.66631913642594 0.936030649508225 -8.23930608984522 -3.39178841466684 -8.66695816415652 27 "B" 418
-2.44569047379617 -9.47951054684854 -3.36229188679156 -0.924488913489567 -4.8288308139339 -5.29820394834496 -2.2183734115234 0.986059719894959 -1.95066181321204 -12.7395989722080 2.93176027749585 -9.59067171753392 -7.01178272645779 -3.635613441972 -2.4533071985814 4.75945471367539 -6.63455537764858 -2.57791167235887 -4.14671636254974 4.71541802912713 31 "A" 466
-0.78933148776246 -2.85595905319253 -2.11223294560270 -4.96930714309382 -2.78902528182783 -7.58264064123497 -2.90638352267357 -4.19378980266454 8.44481234332513 -1.40287944642742 -3.66622242837465 -8.61622129038947 0.0904327693236023 -2.77131184568829 -3.22208178274442 1.07628841091935 5.10757230850295 2.35666901835380 -12.7508782621256 -3.09997697570744 36 "A" 539
7.83126123422578 6.56629890227908 -6.40707675044765 0.357635630627728 -1.57678646447287 -5.09462668843699 2.19693027236326 -0.24580463235496 0.413256738823024 0.796852986353907 2.59899294649441 2.64853918111854 0.874946492138797 0.372083838568913 7.18724992972498 -4.31525400743814 -4.66898096443419 -3.48302600291328 0.165444373203299 -0.275611129086064 45 "A" 677
-2.9925679416799 -3.94507160045779 2.33178470152536 2.73132779663615 0.104783393635675 -3.35509128692296 -8.038068296475 -7.22865833988303 6.2152280109612 3.6122404357207 1.02351153957058 -6.54261620141748 1.25627957745581 3.23163450193238 -7.92408552699729 -3.89466970797760 -3.44847054893966 0.78986799608861 -0.136678729627703 4.90374922355802 32 "A" 483
-2.85844919730405 4.25571418508565 -5.97787320758673 5.18290217270686 -5.29400472980686 -4.24131660976696 -5.85672418689687 -0.40414019492295 7.66298762516528 4.40042466923149 -2.14353725970935 4.49562472543576 -2.22701498206654 -2.34590450611709 0.163072065913627 3.25205769394026 -2.56026619685959 -6.65380399670245 3.69072610113092 -1.30375804078747 30 "A" 452
-8.61027914695445 -1.11524937365543 1.59591475540984 2.65372730089425 2.3653803657651 -5.29820394834496 -2.91908662377148 -10.3269679822324 0.358375679981579 -3.66114685686081 0.0340402479575812 -0.680483841312606 -3.953029789652 -3.13316366920868 -1.30272658332977 -7.65258108559583 -0.244263836677126 0.644565037443699 -2.51875893432150 -1.98151390682933 31 "A" 466
-3.94513254647236 -1.01009643281242 10.9636585702405 4.58379771889942 0.724662192700489 -6.89999257829894 -8.73379673054033 -1.42280888819766 1.46653234210297 1.53450383701748 -4.49639560424289 -0.986509242721653 4.12747117190573 1.35738927193086 2.06971402492879 0.422664920172427 -1.03652667450290 2.39897814165716 2.15493123483787 10.3938929246121 24 "A" 359
2.11804321336411 -2.43817593745251 1.8217014752819 6.68036384211452 4.78730957133827 7.58802137449903 4.50914737250674 -7.00663334002762 8.60557660779529 -9.47854844635297 5.23245217856899 1.20676217609104 -4.19469011394863 7.89067606755419 5.68265448582241 -9.26484458560633 -1.34993908103495 1.62911070205988 -0.0745850043065358 -6.89087585645501 33 "B" 509
-6.01883465973333 2.81664164239317 -7.43123564502386 5.67585427703128 -7.71730544954645 3.98623274454505 2.01441623687668 -6.0863659877482 -8.59084663722398 -4.54676876867199 1.22678142574145 -1.23687170853857 -5.48444391434707 -4.19793308284149 4.38029393384108 2.31259447204788 5.00439502519143 0.473949993611838 5.86516253125474 4.81531367585194 26 "B" 400
-5.33735367299941 0.926672917193081 3.26250841268818 2.02590189654627 -0.402036050805313 -6.95687991687694 -2.09138783165912 0.314304803517849 -2.78846161918219 2.5129019773328 1.11067808028702 -5.20847392686452 6.77581390893006 -0.137364384514653 -1.23385570474590 1.94125074764916 -4.33854550635948 3.76078088765538 8.26554958092367 4.05373181278328 25 "B" 374
4.58034703325651 4.74218832894826 0.0732504536751487 6.49322184261658 0.293642417658772 12.4742466973430 -1.29262332334327 -5.58921959577397 -4.99939085691375 -3.94817599859506 -5.71095564077796 1.80272725169934 6.06744971031599 10.1043035320359 -0.616048467065246 -5.16449514392754 3.96683709829866 10.0396151805053 2.54063476939459 2.30149482717340 35 "B" 544
0.242275320396638 -2.43535057757019 0.575116526063193 -1.19531914335174 7.1892566663023 -2.89999257829894 1.81499163151534 -3.7393248289174 -3.17175232669067 5.02234280263079 5.6037180963312 -0.959358782526687 -7.28973708177225 -2.75873452558823 1.57679983954845 -3.14409811273768 1.25783250521369 -0.204623541627332 1.63662051483572 6.1926837414502 24 "B" 363
4.78796469810163 -5.6055813375471 -0.524683479104317 2.15293143306509 0.923109893184217 -5.46886596407897 -4.04180835459104 8.91578333206315 0.880244891730827 -7.2395901129692 7.03267707832065 -4.60302305980581 1.40932345654778 2.00979261554488 -2.80418436802266 4.64102589846101 -5.63088556358899 5.22149831995702 -2.37344324102325 4.64277609452989 34 "A" 511
4.31718071724258 1.72271070930530 6.5310296098041 2.03698669676368 0.298370024747211 -6.95687991687694 -1.40507294976877 -3.78153053905893 -0.623725227039473 -4.08221738999316 -9.87758327699725 1.68362003934937 -0.450571398957141 7.06642514247482 5.06414328440746 4.55393387442105 -0.254333567696525 4.66776081944576 -0.851773185966382 -6.34411143814066 25 "A" 374
