"sim1" "sim2" "obs3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-0.229148387185516 1.42104893245912 6.12119317634209 -10.8825931533222 1.26245056320895 8.17676440906488 -0.952043062049219 6.44426228063843 10.4795710949767 -2.28477366175236 -2.47297095096726 1.24627089137193 -5.2546930549703 4.83029255430314 -2.11983644929358 -1.16023276625417 -0.671227316513463 -7.65712930189052 1.67773073251744 -0.325529607663191 33 "B" 507
-0.0569641954553989 5.42738793259609 7.04020882192309 -4.92611917525472 2.19329734910111 -7.67845753170364 0.0921108826570558 0.847711834596232 -9.89619981468413 -1.89369135158658 1.01960307221075 -3.91014970302311 3.70015213238206 12.1880805351947 1.84195626442281 -13.9259361560752 -5.42689153112076 -7.63894607783169 2.70288126641518 6.23563159544506 32 "B" 493
-6.23566706434846 -9.00135074340348 -9.87880682365791 -2.2792863109013 -0.703858314594955 -0.608698578258609 0.955687882956235 0.558301996800856 -5.35714774592792 4.49821385591185 -3.46623931127604 3.53255335615152 3.4121574318098 -9.5263533752869 3.14884602515638 -1.5511499014669 3.24100291336496 11.2280785618652 -4.01712889169607 -9.68829404443875 33 "B" 491
1.18644111238921 -1.32186784295619 -3.76963472226684 -9.80647211588255 -2.89562546300095 -4.02707328707173 4.69760456490811 -4.99653848566659 -3.41410767622211 6.44480083360905 -3.410784647843 3.89484728354301 7.89241676735103 -6.64975253126656 0.919202512069517 2.50619106072321 -8.99774774549576 -6.09570446431058 -0.544325359765139 5.72434071867651 22 "B" 333
-3.91834470911311 -13.6684262245399 2.52611494843707 -6.28939263202582 -2.33092236627866 1.65980769701107 -8.8358005372737 3.93964911584754 -2.72607671602076 3.20387892723047 4.54965378980881 -0.106177985394928 11.0568171400644 -3.05102159958659 -8.56348312677501 10.7024193514095 -7.64590156464982 0.0259231544834557 1.08108660990030 2.73838885833267 38 "A" 578
1.45260111165639 3.0751169612314 0.392333986571147 0.345115365692979 4.33114460581701 -12.9620310284059 -9.15730915738784 -6.03582211244285 -4.03214447243882 -4.46792308462867 2.69455508710122 -6.96085574807955 -4.28533838805065 -9.05785899596392 2.63248494800146 -7.66838957794866 3.36300642739568 -4.72880942252573 9.01530954688854 7.8625983990703 24 "B" 367
6.00895728761111 2.09750802097730 -0.473885051562928 5.2557529186303 9.39054165906353 -3.59867124264628 -0.899972036199322 8.18257049620253 -0.986698374588973 -2.3214247005876 1.31060841183075 -3.07933866426592 -1.15511388694562 -1.18996849024405 -6.96245827451457 2.32138113314056 -5.70092635650916 -3.89954294055643 2.63922432056357 3.71710311454437 38 "B" 575
-7.56917823838545 3.54664344552587 3.63528704982813 0.520967459393759 -12.3228281574067 5.87023979101375 -6.19571822620719 -9.06515319922097 9.41149942167834 -2.97411576701429 5.63452962448264 2.22800377247432 4.3616630714867 1.26434831355794 3.42005984318273 -3.09290882766461 -5.43583458400235 2.11747654770176 4.11762938964334 -8.35180527083133 27 "B" 415
7.96965689470217 -10.2237151927215 0.202177530761077 0.59276269633629 1.14488322228829 -3.08743627914183 4.98411605906427 0.655021315674851 -8.78391171948057 -0.987796556122497 -8.83282871335078 1.18536482552499 -2.03626214559145 -0.337631939286432 -3.02792812922346 1.70085221761804 2.62486633308448 -1.65609886053497 -6.84741875486462 -1.22675568248957 34 "A" 516
-3.90293271543767 -0.540363169533603 -8.79782246923892 -6.74598329955206 -1.55560204622118 -1.13580869512020 -1.75674704385688 -2.85057234823915 -2.63573722721885 5.68685163402327 3.53759865128430 -7.11520327288936 -1.29695460859092 0.802251791920659 -4.47537032885698 -1.08100002724524 -6.64666183382798 -2.43248965278226 -0.243588582794664 7.41631100905508 34 "B" 507
15.5951056605124 6.33382228168213 6.76906801169406 5.40568531183504 8.22844738753917 2.09912287123887 1.1937428281549 -0.239934623084383 -4.07330887507236 6.24105624834662 1.42235246774495 2.94226951985251 9.92902897589591 1.17079453836557 -1.98599360846462 4.46906418989323 5.66298579183367 3.16615685303811 -2.96928527789441 9.99950684036931 41 "B" 627
6.1952044939492 -6.93883353172769 1.12119317634209 2.25396817786647 3.53904847508364 4.47894278374342 -5.3914491264064 -1.93799794260586 -1.75015101646728 -1.65819837355800 -0.892657341527863 -4.35918908094366 3.22626232595636 -8.06885213199601 -1.22276475316127 2.58902436857248 7.39805310075398 -2.80043865618148 1.58036361273584 -3.11703770259411 33 "B" 502
-9.30932724948762 7.58805270236244 -0.850619076685838 -11.3046748150009 1.20805827044240 2.03289902225237 -7.15390561812324 10.6821253609559 -0.324310900912654 -1.68869955846122 -2.70290157088846 5.56183994063354 1.20997513633513 4.08102467004716 5.67904966728832 -5.1636778155794 3.18416561906179 3.59321211024188 -9.27637248628515 12.9065572495855 21 "B" 321
7.5446416361736 5.12239799623177 -6.87880682365791 -0.204782369293731 -7.4384495723992 -1.92021989366188 -8.40235616828137 -2.56583380910852 -2.73035350887996 -8.83097165430523 -1.44801806218854 -7.40469820901288 1.03612385589354 -4.30173145981277 -3.35205591113625 -5.18717654784807 -2.33305735524021 0.426855157920027 -3.75864978982368 -4.00403673769723 33 "A" 494
9.56559790852368 -6.59324174737479 -3.1217598869149 -3.64672652588717 -5.44857278717901 3.78229391934811 1.44863094865857 4.88400531761266 2.35996849443132 -2.72216490527231 -1.75479427668780 1.95068766144365 -3.98446390304392 1.98170199948528 6.70892504318194 -4.87949160163332 -4.26444797554127 8.79651873050934 0.618493434132841 -2.51917328651305 30 "A" 453
1.5059348411288 -3.51698175185155 -6.0407755324959 5.29510283152983 1.71416476574181 -5.33327422103208 -5.62575549090178 -2.38738601619806 -4.41571735610745 0.605390500276507 2.57071010079042 -8.54725785406003 -1.89615412410101 -0.195551840226422 -0.834746205656849 -5.09213317032153 1.13463051473312 -3.32834169708288 -4.07462431907316 -8.33066814402613 31 "B" 465
-0.387106815017623 9.01430297274517 -2.44569730459087 -3.36339146538971 4.95194781193722 1.06599548628898 -8.96854413328552 -3.93037636602794 0.889557932585153 2.74982830014343 -3.12446392317202 2.65708752585197 -2.36771720992546 0.164156857397711 -9.95590391716181 -4.13592959891445 -0.295089370509217 1.12827761313239 5.63904382918435 -7.24131828959205 26 "A" 394
1.9512990358505 -0.0206419092908601 0.202177530761077 2.74260382058163 3.04471808032292 4.79403638191066 3.98417299435058 -6.14543512881116 3.88640933839377 -3.46141372695801 -1.52353234931860 -3.23466367801204 -1.07254052846973 4.23289387310982 4.03351347886272 2.63760599052138 3.26851111719356 -3.06741018101681 5.29166489196419 -6.04211675569625 34 "A" 516
-0.0715781672408364 -0.380773066785422 12.9592244675041 9.17578017397896 -5.75032021336553 2.48853656282015 0.426228765933844 2.28767261719011 4.35344600298318 -13.3878686776078 3.51334756255274 -10.1935578042613 -2.9326170419943 2.25373373898068 0.416526302637434 -0.221676281653263 -5.10579424729318 -1.42468352524755 7.64560799583707 1.95392697290707 31 "A" 484
2.02896954776842 2.9631393250333 -12.2309319883059 -0.0309698419137412 -3.58733831318931 3.86883207357738 2.18664838620820 -6.31796990843389 -0.984268977963418 -2.80412235991958 -7.36261554253866 2.29028403070317 -3.52074642104569 3.06540059920081 -3.14794371425252 1.53733279660366 -7.07446064684442 2.46676726129936 -4.37893106928071 -3.33100177406319 41 "A" 608
-6.68435443455321 1.47506567884284 2.63528704982813 3.70893328171486 2.8288987379846 -8.48824379801325 3.73940236410578 4.25998125436649 -6.47691043678923 3.84884712038306 -2.65591759442785 -1.30813218482723 -2.31502535336321 1.55047511965592 -1.69929053155855 2.82273100620952 -0.566097389634533 8.64066988883063 3.8558511637269 1.17439371138812 27 "B" 414
-1.60679305290931 -4.03643675868625 7.63528704982813 -4.16417656769466 1.81061170090074 -3.89663779970066 -0.718760297959339 -7.77534893076688 2.33369652499484 10.6598913906610 -3.67806258858227 2.06480479497715 -1.36975195929488 -2.44245205939463 -1.88148138568919 3.73323505449500 -6.75977035389641 5.28393157649625 -16.1693961852779 2.4761340583155 27 "B" 419
-0.755658806954458 5.45637565087368 11.6352870498281 -1.33045198416248 -10.4268806181744 5.63249415598493 3.26221114296611 -1.94695262092159 -2.32696466605197 -0.370717651557804 0.96883096239905 -9.14691278984505 -2.22926417097976 -6.39473783214934 5.16735437039704 2.70944492193051 -4.54941756906373 -2.50071712096808 -0.682363068792915 -7.35255206255452 27 "B" 423
3.42811642368666 5.15764003021703 -3.63585376040092 4.91518294246000 -3.70360033081261 -3.45131394909476 -1.10567102296451 0.669825989227278 -5.73686850558795 -1.19889410859077 1.19221384159061 -1.30778727540415 0.402453246831734 -10.2415160909531 -14.9919777803576 -0.0681921461224678 0.803696777153339 7.2959608358572 -3.1427429224834 5.20076571521241 36 "A" 542
-5.21927037717047 -8.00015594909028 2.31134963215215 3.04762233566019 2.24114444743867 4.01080750496906 -1.72356230346810 -5.51071062375115 -2.79731455463706 -4.20070585235598 -3.83037845074076 -0.626525679606672 -2.03616310630619 1.50144097765307 9.97473625239282 2.95810806068862 -2.48448117476312 4.48106164209758 0.817001598377207 6.16963765577327 23 "B" 354
-5.8459434567166 -4.85445004885538 3.55430269540913 3.56565220763864 4.28879732311544 -7.05041993606145 -8.13502478756244 -0.288175374137368 3.23778383746822 4.49544208813706 3.90951609800792 2.28763925882990 -4.65629085324609 -6.35297286862048 -1.28299184531641 -9.0774563130154 -2.68987019293374 -3.2797237467681 0.83946509125779 -0.191805664788943 26 "B" 400
5.84843633370747 -7.45776379198423 -2.52668165900986 -4.49705464227382 0.108627693608517 10.0710633438618 0.0915302533684608 -3.54205683232370 2.61494054745994 0.609929708371185 0.721761671653553 4.55118845175363 -0.761814299066102 1.59920070774820 -2.44280430398577 1.10174016376198 -3.86713915520855 -1.06354485485883 -3.51340455862645 8.38381467207948 25 "A" 379
7.69349803239459 4.88542811317039 -6.36471295017187 0.0392868067859714 -6.57804686401715 0.351822210742705 12.6479576373534 -2.77648849318322 7.30490643090112 2.42945274653351 7.03481172180901 -8.07255544426303 1.74881643186743 8.10370635498834 1.62074005695359 2.50992564809663 3.04999962946437 1.29486123306755 -4.19746422048909 -6.65861383065516 27 "A" 405
2.28520620349581 3.59480183713753 5.04020882192309 -3.53144090882559 7.998723008423 -3.09448967571027 4.95646659944691 6.80780095094201 0.571644256392209 1.74237391994232 -3.4860429607619 -8.13261168036587 5.85433052129711 -1.41000581664601 7.06461984126299 1.20717435799248 -2.24971122839995 -5.37360819384402 -2.57371344917250 9.1074071715937 32 "B" 491
4.74478475435577 10.8055774657095 -10.3647129501719 -1.24780936111258 -5.4213914156181 1.15243322960461 6.24889631991424 -9.94472980237866 6.96725875295219 -0.592170823768349 2.52624041609406 -1.45622128533752 -2.35429774458582 -1.20014652456012 -0.598690273674522 -2.7217852443938 0.506852910397653 8.41069444246888 6.29923535288343 -1.07077716806381 27 "A" 401
3.17888184652056 1.15321470262134 -13.6076660134289 3.86682456795166 -2.05834362675455 -2.50300630278368 -8.72412396260052 -2.35929565032290 3.09512034015852 -4.43793519976722 3.29524982624728 5.47790436532966 10.1744720166435 -0.563331600267022 2.73776786884974 -2.21698534751345 5.24512042007394 5.84400044190081 -6.31765838680574 5.9727928349179 24 "A" 353
12.2002391429412 3.61472969314488 -1.47388505156293 -6.1378692482775 -0.81867080633911 -5.0882698582426 -2.07254370553828 7.38272964285907 2.35291535556019 -1.77960737446116 -0.579573318252842 -7.54779691708153 4.41821081311677 6.61944607430718 8.19655932713538 -1.81865355165039 1.38136517517426 -6.39285835538614 6.35803494922688 0.809510834012954 38 "A" 574
9.16935794957371 -10.4081587100755 -0.797822469238923 -1.09203933059944 2.51152096761656 2.50374128296497 -0.443076822646812 3.51439756669401 2.89333662799539 3.10864211865648 3.49153689845987 -3.27129391291751 3.13333896790876 -10.8425474225944 2.18191965466836 -4.73809888364841 3.81367388673591 9.65130770107424 4.44645320727606 3.0680882254033 34 "B" 515
-2.39435001770282 2.15027661098294 9.7444591512192 -1.72918722043799 6.16800543494865 7.48612916335247 8.48443002839907 -4.81162366337947 3.80422242691696 -8.08964824917624 -14.0648352759109 1.14777547222978 -0.149316714965381 3.33845704384659 1.37952364396694 8.52282450979101 -4.72591724550972 -5.69544238263849 -3.35924014431088 12.7388931785356 16 "B" 257
3.42760054233416 -8.00993394654033 5.8782401130851 0.428139567248193 -7.28160693140612 -6.35609543680289 0.368127721036383 6.1587171304823 -6.93004297393941 5.43928429101185 -15.5907656840474 0.525743038872127 4.53497025212711 -2.01387944571123 1.57512702180059 -8.14316653598221 -13.3448316060051 6.54986124078755 -2.65008651406497 3.17000827587974 30 "B" 462
6.32532835582764 -3.25450485009941 -12.4738850515629 1.27666586343509 -13.755523513808 7.10878717966918 1.50511454311250 1.28566062451781 10.3880927899952 -5.16029238868665 2.81255407760354 -8.78620340877747 -1.01748196926088 6.5492990278666 4.61036670658548 -3.51831992873332 -2.99777297293099 5.64269117237367 -1.79209099979711 2.32543472507931 38 "A" 563
4.09376307047347 -5.23639373497562 -2.04077553249590 -9.27101683779615 5.34512542685849 0.903344769529196 5.37065556878344 -1.36976857884499 -7.28349572698661 -2.38404280450961 2.47490942125235 6.96167606145644 -4.24769303598482 -2.75886036843915 1.97429259601389 1.94515213474131 -3.39076401927565 5.48196383616325 4.97637202431829 -3.17418569880571 31 "B" 469
-7.37464119533248 -2.13147842588130 1.71627140424711 -4.05723588230705 1.66372547673755 1.96774470136342 6.51441046299828 -0.17315065298893 0.124913657767154 -1.18194793713941 4.55400593009696 -1.52091352932186 8.42953505270024 -0.708006821562501 -0.798714698386154 -7.84073389905581 -3.59173600395205 3.78245852874105 2.16588047469963 8.6915100749762 28 "A" 428
-0.336839547658956 5.1760813634635 -1.1217598869149 -0.138228966974387 -6.03742237522620 15.4813204427589 1.19933229833857 -6.86096684413597 -3.29325957570688 1.66813777303867 -1.13376410229038 -9.5999734600908 4.21007352439772 -9.94805782721775 0.553163824926538 -1.01104419944473 5.43193693449121 2.03994898949271 -6.75986764495686 -6.24631719819456 30 "A" 455
3.27980014624694 -2.28298157863401 1.63528704982813 -6.63512073713415 5.74176837726288 -2.26006983882393 -5.52924943339146 4.01327695485041 5.67950155594873 3.42099048090167 3.48313668474833 1.35406163725278 -0.125067141029960 2.77910337236931 4.93826054087751 -0.424109372760192 -0.298619573873703 2.79600527476095 2.14406459281264 -5.48362092408022 27 "A" 413
3.31584635846796 -8.68287816736163 3.36414623959908 -3.93835228911962 -10.1461935614063 -2.88017931466892 -5.64251091262357 -5.40797619609371 -3.29852235246360 -8.55984828085546 -3.95761530025669 -1.31257277581646 5.7117744470635 -0.336153300915254 2.94727556963749 1.12082958712814 2.43964265375375 9.92004046940926 -6.3161276610572 -0.270019755866129 36 "B" 549
3.76594760124129 3.82991268022222 2.44513059401807 3.57722967883805 5.71454947014759 2.03118086599915 -2.04191341098660 5.56440683193469 -3.96249187585606 -2.30152123472958 -7.80867586783576 -0.51359288592723 7.20459026737057 -0.444640959752412 11.0238803447119 -11.3619232817391 -2.88419701976528 -6.14635564507902 6.98015616787406 -5.69280472195167 37 "A" 563
-4.9738964411331 8.79377565116634 4.7972557586661 2.08072560729135 0.286014865809941 -2.45782430850044 -3.95866692979037 -4.98436219555222 3.57358669684127 -1.20390180336338 -1.14427990724161 -3.20438331433846 8.29353117086374 5.50486566666555 3.20889217910671 -1.54306770063642 -0.0229234945210806 12.1738938313581 9.09271874467916 -8.99420152633339 29 "B" 446
-0.249232800989391 3.55035698136387 5.60709930285605 -4.37060076652801 -6.80963924332864 3.10121477944209 3.13834405408534 0.333036481535411 -1.74230447279423 -4.9204715093565 -3.72845528736438 -2.85074356311541 -3.61079780525971 -5.08921081105428 5.38301625788988 1.98364693370884 -0.142872345360003 -2.23581123411237 4.79839081270303 3.95879336080236 39 "A" 596
-2.61541939960018 -5.17045452939922 12.4451305940181 -2.00476565636263 -7.46922009458018 -2.60502182560045 2.9612795062875 -0.0885138291797807 -3.85052058673792 -0.454012376333134 0.932786452823423 -0.453045805967496 6.64164419879244 -1.60899677657582 -0.85850490481042 -5.01463628696584 7.66673984898793 6.33346725198833 -3.93874385213627 -5.6771118506168 37 "B" 573
0.765682254523759 10.9505592273568 6.8782401130851 0.864251996792554 3.50321978141223 2.61767544993697 8.63072698938676 3.25056540746791 -2.71199696169009 -2.22922201678407 -0.303403556573647 -7.88049917896437 1.68981645993383 2.25634647707820 -0.932904879988141 3.67177705572255 1.09412022068690 3.09380223719317 3.78313673367782 -4.68456954071421 30 "B" 463
7.32100564611368 -5.84705329179456 0.607099302856053 -2.74951030575361 -2.60613523291669 -5.55364372177918 6.01845298012322 -2.57540410200762 7.82567546385333 6.03609080780646 -10.6625863915700 0.72881503589371 -1.10762957405750 0.311780032825469 1.64494391231227 -1.83172150920394 3.61349651184480 -3.24624303599308 6.74811982178425 3.9662821523923 39 "A" 591
-7.0280828321992 3.13102049843036 -2.20274424133390 -2.02231851292055 -4.72337870294178 1.81795442126993 6.85220069664122 0.975795723638479 4.00001985642955 -4.02265637825685 -2.58719899617194 15.2200726866699 -17.7912402697683 -1.92609546784739 -0.097986481968724 1.01789217475803 3.73010246322739 -1.22105472022012 -1.72566149777042 11.8575586275442 29 "A" 439
0.683608320108427 2.17602782339815 3.55430269540913 3.64551232887244 4.49716546252988 1.50292252574361 9.3071686545845 3.59344304583775 -2.21862922049086 2.42367432198347 1.19174695228835 -1.69845586574669 -4.47275160396894 5.20268196053319 1.96594385481983 1.64202701737115 10.3510872718812 -1.75558560003181 2.85512554133211 -4.29425096760621 26 "B" 400
2.16410956232942 1.22121684457440 1.20217753076108 -2.8475088909689 -1.27648642610456 -11.4883151395065 -0.819173553480754 2.06807953797487 5.73545317058608 4.64302828220825 -4.27287513584869 -6.37739908603229 -0.586525194920709 1.54934416109357 0.174608805114876 2.13847208309830 -1.82908112600995 -0.214904747818989 12.3293550649304 2.32762708227407 34 "B" 517
2.04197333656862 2.81108248309944 -0.878806823657914 2.35880404089624 -11.0283393723607 -0.75753645046914 -4.56543168880901 2.64864217967634 2.40649291784911 2.83373214554358 -3.58071617766478 -1.81171569289223 -6.58199747915351 2.65657033652752 2.98746707504388 -2.74297215008860 -7.77074319578182 8.46112904544071 1.59478596492618 5.16308326598918 33 "B" 500
0.925634543207745 10.2395681102243 -1.68865036784785 -3.70457708150818 1.09877678392383 1.52162335411060 -9.26282589404842 -9.93463227658685 0.225342299701676 5.45307745162771 -14.7782889697539 4.47130389856859 -7.85661544518117 4.21623891730299 -5.86573329175613 -2.00598365409982 1.42746289810748 0.0618078431461464 1.07953294491346 5.46127966930872 23 "A" 350
-1.02573834689224 -1.74393852036935 4.31134963215215 -5.43244127477494 2.53696388867536 -8.95760501373699 -9.5034076839683 -8.14859749505674 9.83210329198052 -12.0381789901154 1.19690024866027 -1.04666237261786 -1.47939304089368 9.23051491818918 -0.808438474502338 6.7961925851609 6.10219799256907 -0.751036795808123 -0.411984161072814 7.40782741083434 23 "A" 356
1.08857500082814 -6.78051433788144 0.769068011694057 5.19874984467394 -0.604528463528232 0.105044268412723 -0.239321601779698 5.22062915079295 0.827838460795416 8.65341036909929 -0.136016770631615 0.909909588491804 13.4884759513665 2.88784412385212 -2.28273875838012 -5.92139644348977 -7.23242074335826 0.616248374645836 9.76486631448232 1.57544896545965 41 "B" 621
-10.7483551946976 12.6065485145471 -12.5266816590099 9.30186491389455 -10.5527074767955 -1.71462338369466 -12.3254798734419 -0.942728663867168 -6.74836217794187 -7.53683059635183 3.71584908354808 1.33501753853913 -1.46437665937257 -3.48446843501821 4.55054572857912 -0.85699077503453 3.96353222218096 -5.62087143278038 3.10641856993833 -0.57181543276292 25 "A" 369
-1.63892735156048 1.78516054266022 -0.392900697143947 0.895282644116493 2.73922670728741 4.8265507024345 2.6774160145722 -1.65430001717410 -3.47168758806331 -2.04273828636886 1.35743720808297 -1.69187654726894 -9.46927452995121 16.819648802992 1.76496316818018 1.05015089601641 -4.038200717619 -3.7739852439618 -5.60225967199839 1.20884897875912 39 "A" 590
-4.86400319974082 0.180262295649497 2.63528704982813 1.62269549644693 3.15653995702658 0.717206118366525 -3.61122834117652 3.01115458215123 5.38794418674358 4.70875649625667 -3.31855865935438 -6.7301552764725 -1.56721825371891 0.264779262726335 -1.19909086699679 10.6799175231376 9.06045467517617 1.94937483011814 -12.7501682343662 -3.00434894736064 27 "A" 414
-5.19209854222356 -2.21718137945346 -10.7696347222668 4.48658549721667 -4.95054506274172 4.59542949672747 -6.77291093599715 4.20573550037907 -6.52018827499331 6.81193465490014 -2.97020427420493 4.13815809511477 1.52595282020737 2.52742021026596 0.0972495303115896 -0.974655742735854 2.32449268335082 1.74339127497864 -0.609594341469705 -1.41782432642044 22 "A" 326
11.1476044382677 4.35204320796947 -1.52668165900986 5.93197776147542 -0.89730901133442 -5.38384845806823 0.346888576833248 -4.34040793872976 -6.2209599294883 -7.8193622428853 -1.06613776496791 3.62516107544458 2.91863821840906 -3.44744514179362 -12.8811398111388 -3.02032389769283 14.0850928791169 0.0422978659638892 -2.8938341627818 -3.21069836171800 25 "A" 380
-8.700215557052 9.08314089266636 2.20217753076108 -3.13141722950244 2.97227985943881 -3.90542015568842 -3.36538832685665 -4.44566803506156 -0.580043872541199 5.7122232494688 0.169940917829351 -12.9592793607047 -0.919568021741198 -9.92056241634067 -10.8963229675857 -1.26653504386211 2.05782914757168 4.90068007322168 -1.59787760283839 0.560729080492952 34 "B" 518
9.5486912373566 1.48295174019988 3.63528704982813 0.341529463866615 -5.12264678872301 -12.4935714760525 0.531980766370605 -1.23709972930273 0.882416601805531 -1.46860477359449 -1.37949061186137 0.998037837262762 -9.0150962970271 -2.33988382755059 -2.06541089691331 -0.104430922945633 -0.0921267325779693 3.79773998788097 8.96605152088544 -2.4650673131536 27 "A" 415
0.194433256489689 1.57391665874293 -1.52668165900986 0.704981594513793 5.21611162142148 -5.33730543496295 -2.75761361424237 7.13944342678851 -2.08916257829016 0.592715862791513 -0.284362686120549 -4.82159617103954 1.99275641186559 3.26140673293886 1.63930438117764 4.90514543656367 -5.5389635668353 2.81984298852619 -5.55564376850325 5.22993884433214 25 "B" 380
9.29759950486362 1.44425909483013 -0.202744241333897 9.18765090499356 1.32387829182348 -4.15567728750149 5.07154189514937 -4.04698578796877 -4.37289010191232 1.46102742571862 -9.43583376243036 -2.99947215933805 1.93046667306761 -5.83598711328251 1.12829039003916 2.91555618140978 -6.29024134585543 0.824192746425155 -2.52099511254143 -10.1617773028652 29 "B" 441
-1.07079441314160 3.97293883806746 3.36414623959908 5.81635707537006 1.52479481314510 2.7891799782048 8.17272104588347 -2.30666008194094 -3.25560901374903 -5.19565012120897 4.37932834577526 1.01736976402134 2.68491967688946 -8.09507502450018 7.82148578031072 -2.59486096675519 -5.52676010611305 4.51665015370366 -3.25600117338433 1.9533211727705 36 "A" 549
4.43585655792399 -2.16798902429769 -4.36471295017187 -9.79150348953706 7.1587742782193 4.9671962357931 0.522723998241498 9.38901955792106 10.4060929746126 -0.170393552170283 -10.9097238620714 -0.324248622144772 5.74398368586889 7.07026016771447 -1.7858865602364 -0.337059336200316 -5.64669602996252 -5.86067511177720 -0.0395090080891206 3.88697340036151 27 "A" 407
2.88164959417175 14.6470227903423 1.36414623959908 -1.53570713670886 6.32945175834444 5.73610597934987 -2.08779848513568 -5.42609939103453 4.68301121602637 3.85457432454705 4.2459070384942 -3.89102142250570 0.274829675451978 -4.71158434910204 -2.60829199459192 -3.05121428928144 -2.42972794447600 -1.42790306853253 -7.26057596883837 7.54156599502811 36 "B" 547
11.2777818314917 4.48538088163840 4.60709930285605 5.15608786148359 -5.97275634475871 6.59071739608148 -8.96996434230142 1.08457606527604 -8.66213806369921 -0.339522101058248 5.67060307012026 -2.21737036737124 7.53418374098907 0.388272673642793 0.669357680667213 11.9490800435310 -5.40918895992224 -10.8613246671307 -7.19388220544106 3.29057449103283 39 "A" 595
