"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "sim7" "sim8" "sim9" "sim10" "sim11" "obs12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-11.5256161176590 8.9650932978825 12.2842686559485 33.1238573993422 7.4219325200123 12.2692517458072 -24.2947141938185 -4.20045796966737 -20.9289075184486 -1.20103241737234 19.9792658561783 -6.54932076942349 10.0520641789790 34.1418031042626 -30.7637965220272 -25.663399825534 -14.7272239794939 24.9637480147075 27.0385687774998 -19.0344404018922 37 "B" 565
-0.865101695767199 -11.2500363477234 -1.19564381104126 9.75164258183452 -15.2934897004084 5.29283385802943 -13.6233686653777 -4.59640663567585 -13.2233955262366 14.1743100319481 -5.46585585924978 1.76073128636249 8.02993302552177 -6.52780557457558 -2.04823450886490 -14.7568403990827 12.9390770856559 -0.132793134114601 11.7110556387006 -21.9544930548073 34 "B" 527
-5.72379174140147 19.8428259059759 -5.92476842761487 -2.01218819442909 -3.61894632700693 -31.7130268580227 -1.72938505220770 7.03858203197902 16.8340752061600 -6.45216907657699 21.8498068419814 -14.1256924533029 -13.5240534810751 -4.49909302647889 -13.6528185075098 -9.48363513052233 20.9711778839498 -17.8800898305998 13.8623818702534 -11.9246852940067 20 "B" 295
-7.50046444385895 0.228956176372640 17.852791263394 -17.2968928913942 1.31755238749429 25.5041668020484 -17.4698356468001 31.1145254301629 29.2308637358694 0.402534091417234 20.9563142697299 -3.54932076942349 0.378672610566663 -0.741697828516127 -37.9319196823814 5.60125419794514 -13.1662482219322 10.8073111087434 20.4381316205299 -2.12077816758045 37 "A" 568
-3.58337205331820 6.06778297231072 2.69155844921299 15.1502498100636 -15.8604377725433 -3.11622370228507 7.84306288273113 -18.6552822978368 20.0081135530015 1.80369418020535 -25.1804914534164 17.6340993235532 -0.730633230320633 -15.6258509494406 13.9656753473755 18.4848300525260 -1.96412046459447 -15.0574539625862 -1.43564804391113 -2.8336511885679 32 "A" 512
-9.54792164759946 5.68766917164868 8.49457886007499 -7.97299696566337 12.5268768869218 -13.2444112213818 34.751184629947 12.2457129893018 27.1033723727985 7.6182432969634 -11.058826143559 5.50746736074381 15.2991411170324 -0.580754571137605 -18.9250165852479 -10.7994650210479 12.2048415993531 -4.6369390145945 -27.8220733714108 -7.3311017104696 30 "B" 469
6.27774211726022 18.7142012107645 -31.1572962905810 8.4727591286415 -2.35403592063015 16.5631103727724 -16.1436892590064 10.1811806576712 5.43349682349816 8.31593741014805 -10.0463320547606 -3.61916460206553 -13.8165741566584 28.813862864387 -12.4945904941752 1.14516211602294 14.8442244100612 -23.8545775756826 11.0402175055024 -14.4824070204688 28 "B" 429
-10.6827165499662 7.63987812893107 4.7610249852751 11.8512921207067 16.8074725313370 -15.4640865281680 12.237630849987 -15.7690095535457 1.19718759975728 22.5962984951361 0.787710442366397 2.32404726776717 -10.8023435458823 8.42388937219275 -28.6433738541204 10.1740682384840 -1.86066633684071 23.9607149407818 2.40828385963055 -15.6651860290998 35 "A" 543
5.93395636830885 3.56477593562270 12.6256017964561 3.53133601656826 2.7592401826911 10.8945465894905 -8.86716456014111 19.5864129684784 15.9771817123926 -0.304732991225434 18.3424339590040 -9.56237647189824 12.2171935502836 11.2399033267570 11.2272430722534 20.5138722474621 -10.084552519375 -7.13733771342466 -8.81415741349852 -26.1360380790375 21 "B" 315
4.57369211477096 -47.1651209344224 4.62874424275135 11.8653100159274 16.8695042056098 19.8122261900107 9.73307840711137 0.499546272649522 -6.36631499902862 3.61035431558809 0.848530157128755 5.45067923057651 2.87750526680262 -5.97708256371059 0.90622350189021 3.50012653448362 -32.5781385450910 7.39849503240204 13.9932455410698 -19.0396975915416 37 "A" 577
-11.6976774697895 22.8293738903963 -13.0004449098165 -14.7063044054604 1.85709129835959 -0.422114989500613 9.27366582516544 -1.68958988219381 13.5473118054871 -4.56447902577681 -2.30193607463555 -0.802584695042173 -8.77730091769133 7.32923865400829 10.2522152119772 7.14816296353588 1.07548237093397 -4.02024991614195 -22.6751171122701 13.2909829118038 33 "A" 509
-22.8464963848590 -0.438113263646675 -20.0626168146361 8.45760378151 9.56072525325234 2.30581394061459 -5.65429617677632 4.1240950619726 -9.81619072165491 8.23348027694322 12.2690031208434 25.3240472677672 20.9021542236905 0.310224822773651 -9.77585669005266 -2.20975134293593 -2.04342586407849 -0.903307079773516 -2.48252606980776 16.3903685643812 35 "A" 566
13.7720669854318 -7.19404679607615 -15.8711578019607 -12.2919019959448 14.0823545630078 -10.5904715315769 13.1507709951372 -13.7746746873921 -14.3806744628509 -5.75885950752034 -2.54038430318604 10.6340993235532 5.60483800817393 -9.374906784473 -9.01909461321151 -10.5010873811458 -6.35914993000079 23.7371307719189 -4.16072193092226 8.95031164308867 32 "A" 505
-11.0312654885897 -5.36104064415824 -20.6770472092317 7.26985184411632 -8.71224379689152 5.12783956961137 10.4614901429212 3.43826132085360 9.4809354959975 7.05653977334325 -14.1676189432521 13.3808353979345 -12.8631997888225 13.2705875478064 -5.54937450473046 -19.6090148261838 20.8576865050232 22.095449206415 -1.85130750535533 3.64072398089447 28 "B" 446
-5.01819518237685 -2.64419187406101 16.8045505663319 -17.4141114987307 3.83057815618723 -3.12434253345370 1.8047395748332 -14.4078950103233 2.90800555007691 16.1382330352745 17.9524258818900 23.3808353979345 5.45876342997166 -10.7361839676034 9.18972575260676 6.6348222126826 1.34165403354982 24.0797074133405 45.3227608292475 16.9816816794271 28 "B" 456
13.6242660910997 4.46572102616944 -5.00686215605213 -2.42863607432869 -31.9376902442339 7.52415208180717 3.08231167637835 -8.55293414679149 2.32179397794798 1.06356543374507 30.8068068313989 14.1974153049578 -1.31807028479858 -6.47453369728986 5.86578364472466 15.219813784253 -15.2297748678117 1.96521239035709 -16.5556308586180 -13.5772963969983 33 "A" 524
-7.87683437988245 0.220112905637528 -3.31795971031619 -9.04778677782337 4.9492574153829 -3.68605531574276 -18.7076512169626 6.21292195944454 21.9015801493639 18.9996699640181 11.3435050863453 14.1843596024831 -13.4360150169276 -16.7059386775807 20.1937173798675 -4.28618892791742 -4.44556677344843 -3.87128614149880 -10.9775599422561 6.31795201921724 17 "A" 277
29.0005272595749 8.44264053011838 -18.1078567619603 10.6186787729943 11.6202253952658 -11.3007514486011 -9.4276235880123 -7.83940144804667 4.83952077054463 5.17713237285034 12.1097415897516 -16.3659006764468 -18.0630647660354 -2.32510060341624 -11.8988965840455 3.10972151506961 19.9009973788426 -4.92135966119991 -4.49424607182067 -2.2805218300583 32 "B" 478
-11.3905479029394 -12.1229802452707 -5.22984475953921 10.7096363125900 -2.69779677702526 -2.59339151890674 -3.50668813440721 29.3170378361853 -6.68903743473388 42.1172487731394 -12.0709168085960 -4.67595273223283 -10.0359232345707 -11.6181215495910 -20.5579842596084 -22.1889427195366 3.18329070586782 -9.8105955414816 -14.5561701717585 -19.0622898728511 35 "B" 536
14.5390194887267 27.7690624827645 15.9611284656131 -1.49446754887148 -0.809927483919604 -2.2501197281833 -1.80839677658585 -8.67030185945955 0.515482520344592 -4.55605522576905 -12.5606327542145 -28.0558486206609 1.54179909505723 4.22453430598746 13.1683305542917 -10.5558722023223 -15.1069946181133 -2.68507549797558 15.1485715790105 18.3708230158948 29 "B" 420
16.8150717586519 -3.77247083741678 -1.84932595495526 -5.47482471313616 12.0356339375249 -6.48551987042987 29.1287524548886 -17.8919175767836 18.1107048149512 0.731081775288714 -4.66337661018131 14.4376235281018 -4.14614637259189 -4.14697938262634 10.1460921623316 -8.42623275500227 -11.9908849229183 -32.6968641507195 16.5448272570555 10.8518188477050 21 "A" 339
1.06516260675065 -10.0535579215128 -1.04586667636218 16.3811755346857 7.339870482453 5.53337754996193 0.890880597329884 -6.77789042894281 -4.18022631957785 -14.5341222482297 2.80441266102776 -15.2392687136375 -1.53656606632313 3.59664090868043 6.01611220401741 -6.95887125180724 0.462385068324663 -5.98822118994931 -13.0669657202116 3.39011448294474 34 "B" 510
-0.30679238965619 -15.7729926373761 15.8839575946344 9.02241334936871 4.16956684184674 23.9030074223948 -3.74358563818768 11.2416934476712 6.7167685639985 -2.98645931528413 8.37177574824858 10.6908874537205 -13.0849330559970 6.86659039834674 7.59063430868083 -17.895774548793 -3.91491973785012 29.1747813414702 -7.98459422759279 6.23714163452811 25 "B" 397
16.1671174607837 13.0579533606049 22.0028062960091 21.9708478174426 4.21905474547219 4.39473416202103 3.12332898726561 4.6647498878873 0.156952881644642 -4.23568873041136 14.8364262059229 -4.05584862066086 25.5527252920039 -8.36809839075368 -5.14477262334148 23.8048401713405 -13.8158807864485 -10.3712489520544 19.3393324709296 7.4503977388413 29 "B" 444
-4.87149816316325 -15.3564774242402 -10.3575054658649 7.60769890314697 -18.9917900456534 -19.0914432116169 13.2159054496585 -5.31243851580447 -22.4177927158991 4.32412647453872 4.05658167304944 -36.8724285276842 3.1120341728485 10.2477761697676 -1.74851727883256 0.318082543074335 -9.70012071216618 17.1843808703233 8.1101801129049 -1.34705298045786 24 "B" 334
-0.286002680514168 -5.32201926198727 -5.83942274718184 -14.6139647022939 8.79940315216763 6.6167918451363 3.76872537352598 19.9106783959178 -0.880523861594635 10.6006349629916 -5.77678535763234 3.57731119338583 23.3476022751963 0.442536835130295 -3.58648611099057 -5.98700590708634 -39.7476067587709 -19.1211522690414 -18.9863834701722 14.6484464950610 39 "A" 606
-10.2392313064944 8.29030590486364 -7.88537115132508 2.83406085632578 -14.1110503966071 14.7183928301624 -22.7700810477354 -19.0666085906231 19.2615658090298 3.99027166904425 -12.2661158773894 17.6908874537205 0.603800789448062 -11.0317648222465 12.8199870535909 15.8576611058710 -15.74686224741 9.5650162310573 15.9086495220592 27.2412428478556 25 "B" 404
-5.61672320336637 10.4918419362614 -6.72958561089851 13.0158409660454 7.34587845742919 -15.279530595704 5.91625183050447 6.79895849225527 -19.3266351010380 10.4584719954586 -20.2318527631056 -5.42268880661417 0.472111402424606 3.83120522514977 1.87028904189949 -0.302705533804487 6.38451403865519 4.59189958271915 25.9470046005299 -15.7380057895399 39 "A" 597
1.99932101523933 -16.9785880518759 -9.17291915757538 8.26515977594204 -10.5891343003865 28.3383818759623 11.7512802007589 29.8261478680915 1.24775989200011 -16.2346667581904 -7.83222448557224 6.94415137933914 2.62609309119883 6.94551693598739 -6.35259827941268 10.4520104640088 0.497841386466808 24.2419001760501 -0.783922889718427 13.2995731295440 29 "B" 455
-16.7760098566137 -4.95374825019537 -2.76673443867037 -19.0175881485272 25.1521205281992 -11.1257902860431 -10.0788070358099 -10.0324079529047 -6.24260565367358 -8.01142683885292 -0.463072124151624 8.1406271747905 -17.5253694779068 -2.00660692435794 -23.9946773272373 -2.76692851144322 15.0995924171869 0.258577976598903 6.78217475679384 13.6156488120758 40 "A" 626
-6.47917361327376 -15.5317023175316 -15.1980270426362 -2.42624537262813 16.0921747214143 33.895022937961 -1.12018453726111 17.8423020470519 -18.7553090270405 12.9899426444623 6.62045368538049 30.8175194165298 19.3834663492697 -19.7574135187407 13.2152113690786 -6.17872774044812 -8.11617402083894 -9.33190025136046 -10.1007087813118 15.9564460173980 27 "A" 448
11.8329671234378 -10.3544237187886 -8.27903175207624 -3.25584028679518 4.21357740071502 3.14749497665712 9.6629213317812 -22.1495850484909 11.7775610612886 -12.2718819448134 -1.49505420529174 0.564255490911104 2.44399056318003 13.2293688254252 6.64162067681574 -7.92854435921445 15.1682319786255 -18.7897362015992 -0.88565868069906 12.0689233854723 23 "B" 356
-22.4798234629906 6.51679220441651 5.57581447902326 -4.36228989086575 6.39693146166998 -5.32458662711831 0.631724447012319 -10.7780727243530 -13.8565582734741 0.848796725479402 14.6279146339968 1.07078334214848 25.3494122527608 12.5776131250647 4.42506689317424 12.2988570921964 12.9574861842375 -27.8483354124785 8.3976078704943 15.7508985654197 31 "A" 480
-10.5570520176403 28.3622333413419 -21.0008281223341 -0.129889751627882 -6.63652856521734 23.3690374620686 9.13017614908948 6.82191827900888 18.1866236713369 13.2808980932166 1.68011791771092 -19.8025846950422 -3.98980151568492 4.84937929442131 -0.125782689943741 -1.97263645375709 14.0075116390519 15.5416135267944 -19.4319126166300 7.89330474219886 33 "B" 490
-10.1274336210716 -2.48302488307854 -17.5161875735756 23.2714058319510 5.87603320146766 16.3098232400522 38.8215424496622 -19.1854458514000 -4.3030212856665 -7.5725627370077 -5.88417974292639 9.00093950950645 -28.8437464243505 16.7690441052726 19.6302543380406 -11.5502194442993 10.5255567021904 1.46269585944892 0.306888090192832 0.209234184863056 22 "B" 349
-13.4188572212555 -8.28334587292053 -15.6236167619401 12.3875154050417 -11.8557838298922 -7.57200244667513 0.990772994554096 -11.1109404527642 5.45131058571914 -3.28277982096406 -8.89707130539735 11.7607312863625 -10.0454793212171 6.01045723917703 -8.26183350702118 2.18731969704551 -11.853878526078 -2.95155574423979 -10.6492752314049 5.47113593289472 34 "A" 537
-18.8341018682561 1.96504676737068 -14.7557266034282 5.09082684595708 13.4160793117121 -13.4541478953938 30.4580593563298 -17.2939667204804 -10.4833789066888 -0.147830530835161 -17.7169375915638 -14.0558486206609 -5.23375589587797 1.77868835295701 -7.99946064925624 -14.2064681666423 5.18478409163212 -1.69374289612146 19.0808249766829 -17.1091176496731 29 "B" 434
6.90547227320348 -14.1878528726192 31.2355410461779 -1.40200919680979 28.0098590028002 14.6270758163081 -23.1723277405431 21.6105688210301 -27.1627514746835 15.056138341355 -8.28866000141789 28.8175194165298 24.5070847502828 3.04685186172382 8.18167374158132 17.3406888794383 4.856177387143 -12.2150065462954 3.12894785445545 -5.37018947198151 27 "A" 446
10.4293310904877 9.22058033780502 -8.43910070013582 -7.76502436011545 -13.2306580912335 -2.82373287422984 14.2509312494885 -21.2621923178046 -25.5715340543219 47.5157276245982 8.76243092705352 -3.80258469504217 -13.2309004081979 29.0891585504076 19.7437062853952 6.76188547170742 11.5889421546985 11.7148937812529 17.5049175734174 -10.0101441742724 33 "A" 506
32.2545673592528 -10.516470088497 9.33494846868069 -2.16040409617442 0.497310585782893 -13.4150496276210 33.8148820391693 -14.1429779602927 26.0272581882046 3.04480116508359 -15.8288107830309 5.50746736074381 -7.04558911949071 4.83499864611025 18.1728474790537 13.7153647613137 5.3414427820399 11.8838453751149 -1.82483212504068 17.2235822776449 30 "B" 469
-3.08561335148462 5.61369201105027 21.2162478425336 -15.3284720989745 5.84268980926704 8.7231030433074 -19.1662855533693 -20.9184633586792 13.8110510182861 23.5014915343623 -7.72202215714921 10.5074673607438 0.872296523331689 2.20850897207157 4.97799564878588 2.83608449952981 15.6449921402751 10.9365992294492 -31.5465205388079 7.43037004131735 30 "B" 474
5.79420512429413 -20.8966189624078 -9.41164210617816 0.605678830761384 19.8259166894756 36.6600258835240 -16.1558720319234 -2.99096763813336 6.59325366624628 28.7496125932475 9.89450397851918 -14.8025846950422 9.4586686246158 5.12337790715711 21.8428579959986 -2.42204402652289 -4.56323513878019 9.25967771534058 26.7773167854259 16.0706666233183 33 "B" 495
22.1660116194611 -9.40041485822557 -17.1727022964486 -7.43043284640511 -2.10964527986014 -10.5486406168980 16.2998486964182 -14.8973514853582 22.5840232461133 -10.0381243415493 -15.3400527076806 11.5642554909111 5.23702832146592 6.71935801693802 26.8574496707139 -1.48326394636621 -11.9324036984806 -15.345223323911 -2.60391808597899 10.9756669675484 23 "A" 367
-22.6317014539566 6.46762450569083 0.558862186133818 -20.4782545444669 10.4717226833765 1.74267490374713 10.5692469337319 12.4652209896755 -7.8825619715531 -8.01072535480184 -1.75477158533691 -18.4357445090889 2.48499294247323 7.70957088780953 -16.0745923007720 7.31725009721565 -11.8651296258230 11.5396986349641 14.9627608343172 33.7073584544356 23 "B" 337
-7.8266386438754 -4.55105297963147 -26.3689700528358 -4.4691830513279 0.133570472755758 -22.7480110293609 -14.5929422016128 16.6970336326941 0.687810287108501 -23.2346139771668 23.4510363865012 -21.1824805834702 -5.86047619219242 2.62782771965525 -9.36351475724996 2.38810523473756 7.3289639560507 -2.78246798617481 -7.79037395784277 17.7420270483779 27 "B" 396
4.51480939018565 -5.94163375591742 3.12881225398229 6.10132752264416 -2.00904847990093 -12.6678575409527 22.4730945919599 38.4411559355931 18.5093671773660 0.305297762046463 15.6817476478895 0.760731286362492 -4.30996277634419 -0.23644031528107 -0.0239291382218994 13.5764681654533 14.1643056469161 -10.728441875299 -24.7163843118750 -22.9514261501774 34 "A" 526
3.27882816998648 -1.93042856138815 -17.7971077762958 -11.2022879449142 -24.421297650234 -8.11440861955995 -2.01647439524442 -20.5931333448664 14.4749183323217 10.4131556198567 -9.61653952767141 -2.67595273223283 2.84448899900280 2.78432019340512 -8.11542085795883 -19.9508048142739 1.34632160105178 12.2013727451242 -24.6455229942754 25.670662662261 35 "A" 538
-12.1301893390183 -19.0108503042678 4.81823159128686 -2.56918818915513 6.50454454136305 30.0371613422322 0.457283634555056 17.1359014219323 1.22341460519839 18.2544755358949 5.48129990420188 -21.9860047880188 9.7509290523216 17.7776140788106 -8.0376506187094 -21.5105284377396 16.1840676080535 -24.7448015676023 -25.8274142957085 -6.07781217177621 38 "B" 565
-25.3666577706273 7.04428002004315 27.6090318038352 -6.38125737216017 8.9116643253927 -7.2756207483467 28.2984357548338 -4.05461949614664 -26.4919076317633 22.5107035947711 -18.1989677178318 1.50746736074381 -0.225609289689401 -14.8495298305209 -2.10948090996085 -18.7584327974385 1.54121958281949 -6.85190076042961 -15.7651634399537 24.3680489851651 30 "A" 465
0.0783251701351139 -7.9356287641747 11.3067680055029 -29.2875280538466 3.773759847661 -5.95128635929207 9.51189401379437 8.60654093744798 19.0279103524819 -10.2346171349347 -27.8416386302617 4.31099156529241 16.9709098455277 -6.92527434564339 -8.23164876325025 13.8331540191193 1.19971990994548 6.09995513307481 5.32382690791253 21.1640515433673 19 "A" 298
-2.67907824736107 -0.680389981583753 -23.8937789865952 -7.10460230767204 7.43400231378947 4.81333741176916 -9.2499506497317 -8.98445709435336 11.6418192068435 4.66047171992858 0.824231449782877 10.8175194165298 5.46086118354206 -26.459667450294 11.9813076082813 -23.7683422487742 -10.3634744141709 -7.47021582150546 10.1049661256665 -13.4133303092527 27 "A" 428
3.46311198799414 20.2859474246706 8.15721812330403 29.6228415638199 18.6854022312071 9.87484668432906 -9.0855854699717 31.5884746464508 2.81830726831287 3.350633473369 6.14049306168426 1.07078334214848 -2.16127317671881 -9.55809863438968 -12.0181662022403 1.86670267864490 -3.0247165056752 14.4382401769636 -9.24097733167426 6.14663573696703 31 "B" 480
2.54070203173447 15.0906549522495 8.78914182480223 7.6926626836575 3.02522478901748 -5.8888715248458 -32.3972403583896 18.8150917492122 8.90289730572581 13.130049778645 -9.66877974414722 14.3808353979345 -11.7928635461823 5.24184503259016 -19.1013803645884 23.5390645883333 9.93553278671645 -6.67408780892286 21.7162191420964 3.9056753537375 28 "A" 447
0.132487379253577 -5.31487484249033 24.0508898893777 -15.3799054930298 -27.8055446365112 2.83785953516619 11.4770574523206 7.63709571887612 13.2605559912612 12.4096962132317 -0.0757861335974138 17.0139952119812 2.0167303657149 -10.4892669238819 17.8545290471594 -15.3172511898747 -7.89036813322415 3.71738612707083 35.8692215146168 2.10419594941496 38 "A" 604
5.88809877410448 -21.7682886593645 20.4417036242804 13.5793627127524 -16.065171501463 -13.3002264594342 5.30850377193153 -18.4419620372249 10.9658527511708 -2.96633542547679 -2.61659483064713 6.45067923057651 -0.586476533289379 41.0563056052129 -24.9972422766259 -26.9501372153117 -18.9330730934868 -18.1189342635025 -10.8497923024323 -8.31723404868344 37 "A" 578
-1.68414888916025 13.9805208746833 13.5228704745866 -0.314521282466412 -17.1198225912665 11.3294180219389 9.81694672218544 -9.88333119640134 13.783859267993 18.3308233969922 2.41488000148515 2.25420343512512 31.6278652699579 -4.48844773766757 12.1126505198689 -11.1516553681429 -15.9206304744637 -23.0141835195242 -5.79427538710551 -10.4877120151907 26 "B" 404
0.971221330010828 -2.90163737059362 -5.09422644867077 20.6111965068534 26.7504682539986 2.99781060839687 -6.71040580050501 -12.4225121363723 -18.6012751033210 35.1207660734658 5.12455595376823 -1.87242852768422 -3.91025706040142 -7.05573499160391 21.9395644302310 -16.880605960459 3.8796068513348 -8.25948573675821 10.4397928908464 7.8134699368744 24 "B" 369
7.5258215295748 10.8091597592339 1.30444305073107 5.41915414980360 -6.61075672452017 -4.855870734705 -3.95724893479918 21.2848759531799 -6.64264652358673 14.4597480743899 -18.7103790087246 -19.3659006764468 0.804589330291683 -3.18258394676783 -9.98861211799597 -12.0531428018277 -8.01104527906093 -5.64028181929917 8.531224579055 13.2781734844144 32 "B" 475
-19.2134506132847 -4.6871255273102 25.8729994005918 12.3914082105042 -18.3153360716066 -39.7478771121592 13.2977658334442 8.74698043190662 2.03151567981960 -21.5783648858909 4.22241145323217 -3.92921665785152 13.5781770590196 6.19361086622292 20.3052082373946 -1.61061657838161 46.0844940710748 -11.9736301393565 6.08785861982242 5.93131158844147 31 "A" 475
-6.58322638318054 -7.87747312211206 -22.6784626294483 5.33456885882064 -29.0805797730039 5.30337879723084 -2.33650222328434 9.95440818526413 28.1935731094695 0.625543666176055 3.88870777266587 -6.12569245330292 -8.98651323747404 -20.2523478555617 24.0039052356294 -1.44207327049661 -33.2264246482603 -12.4559021485898 -14.2836238916458 -21.5714233714095 20 "B" 303
-3.45495166022869 -45.8883163780704 -0.879152601923368 -7.48267740842683 6.69496937210281 6.45023203825729 -13.546557385465 -3.41123217895061 2.30468872988922 10.2918716662840 4.34330693953534 26.0707833421485 5.66973186622072 -2.12872307937302 -9.5104879744537 -6.6669448918172 -10.4439844326364 -5.96825041567867 -20.051013943665 -5.97676301108091 31 "A" 505
-16.0676492856575 3.51103796942076 -16.0346088786881 37.9031554458321 -4.9253235152075 0.0575897304287084 9.07464012121276 15.0799494810530 12.3076602819968 11.1715522177137 -14.4190471704766 -11.1256924533029 10.1357748330298 -15.2823841426039 -2.83137620263800 5.73555053378732 13.8041440987918 5.10155158556538 1.24862333921516 11.5508421685489 20 "B" 298
-9.71516635192049 9.36870357071164 -7.94947994670799 -17.3564836204995 3.72045448427250 16.8458850818114 21.4233432324027 -0.231090577036855 21.7740318155967 8.07977062577306 -0.298592474091982 19.0707833421485 0.69715034670339 -5.99438901223644 -7.39677271915335 26.1999096386428 -6.25901955838901 -19.0950062187958 -10.5994362686679 -9.55995211357344 31 "A" 498
4.00586910749438 -25.905668523235 -15.8880835797403 4.4135805747553 21.8832909231653 1.19154711914833 -34.4225011063265 9.62228064169514 -11.0247328706597 -4.04918039507259 3.77879356318489 13.0838390446232 6.46162543681397 8.11947208905624 17.2407676469456 12.3459966987038 5.80075486847281 -14.089293133961 -10.960388591633 10.0075015454317 47 "A" 739
-11.2249486684173 4.25060745327005 -17.0679273511996 -3.99599137584843 24.3342237222959 -6.56102379664121 -3.24096961848057 19.3610778047611 15.841979873402 -21.6824529738057 -3.45688485477058 0.450679230576511 -12.6242842745992 4.22398241222992 6.12736599257837 13.6158345653334 -9.42647832986288 12.7580776809580 -13.2569325777234 13.6617451304884 37 "A" 572
0.641255608175605 6.16014511588418 4.56311081219072 21.1220271012291 1.9583417521035 -3.96477934442455 21.2455418139824 9.62102102185812 2.36455751454679 -26.4467759252423 33.2970951187233 -11.1824805834702 10.7043124952173 10.6199478289162 29.2218998502391 -26.3793934085752 -12.0217378075504 5.49218055482958 8.69907241189589 -2.61785879153922 27 "B" 406
