"sim1" "sim2" "sim3" "sim4" "sim5" "sim6" "obs7" "sim8" "sim9" "sim10" "sim11" "sim12" "sim13" "sim14" "sim15" "sim16" "sim17" "sim18" "sim19" "sim20" "age" "grp" "weight"
-2.07896743157747 6.27893745429557 -3.55146856746829 -3.82498160135116 9.30228893613716 -2.09771717050629 -2.81965431940116 -1.73035333751687 9.18961751477973 1.16420624575910 2.09657161525022 2.99283154415692 0.572125253429999 5.84186587843707 0.449585948480859 -9.8024820167641 -4.08028085838413 5.74577261101805 0.434137973628007 -9.0921387055035 33 "B" 498
-6.25760710327343 -10.4713289396889 4.45215864980049 -3.81412813461936 -0.0170595546400331 1.26265539915082 3.11137983101488 -5.41578484374253 -3.75467311438379 -1.74253533876122 -0.5485013233188 2.61119452008929 -6.20919585130226 -4.57006125380283 -0.876465690779429 1.99260239881908 7.70863167088046 3.45068922924956 0.427959927256271 -3.80463828461801 32 "B" 489
6.80330470424319 3.23836852704342 0.636821991645416 2.72887549998905 -2.36095452938920 -5.30411651986261 -4.81965431940116 0.619101389966858 -1.13251941276821 -2.13592919297952 2.1541995243306 0.735024457361694 -10.7534033447065 -2.98764007176170 1.43807828382468 2.37980860914577 -10.5266036887965 3.32840647122201 5.39700913293252 -3.78430249051479 33 "B" 496
-1.95397771942501 2.01104359280536 -9.33643041646642 2.11630939059365 2.00353399252184 5.87900607659736 6.42172133517525 2.01593414755793 -8.02201729108526 -4.48941135228297 13.5704835408930 -1.22484563754625 0.751536223096393 -3.87715815201237 -3.91417464923897 -6.29172339287245 3.73162081424967 5.35990118173951 -2.75492949505143 3.32982097186876 22 "B" 343
-2.63708604226713 5.86666568123873 -5.54021961542552 -4.73220429063204 -7.41267096950963 -1.52304878195253 0.525174928518669 -0.96444374445542 6.91076778681064 -3.94019165646308 -0.0642342178527224 3.20430088564764 -9.9295073634573 -7.83523572355323 -1.00577155037619 -2.95139309671055 -3.27904393032061 2.9743893627401 6.65033905658048 -3.69439860197664 38 "A" 576
0.136351197534703 6.2200726358598 12.3031787656179 5.16363984724790 1.77466730591750 5.39673538897448 -1.44034696565683 3.8622714240856 -1.54557452189629 -0.645606931072345 -5.07090178983775 -0.473976277558119 -6.2509199672304 -4.19032332810823 0.858609395716474 -0.659401572953414 -1.21496027757921 2.37750933131679 0.0523659600572005 3.52192918836609 24 "B" 365
2.12282013287429 0.652113793709976 4.66664189519984 0.51780319291313 0.622434265931540 -4.33386850302019 -3.47482507148133 8.37755659233647 0.00848174250243323 -10.7809212410254 2.06550469999668 -2.76097452404569 -1.07543966324261 3.5589508492967 3.91084906900254 -0.138534934799402 4.35081711710730 1.59457169546548 -1.37241407988560 -3.60161409944096 38 "B" 572
-2.44904778027945 -3.07580774903101 -5.76255907632134 -9.15692913618577 -1.00640659209728 0.157143335889944 3.76655058309507 -7.9591165039311 -9.03297564971795 -3.53896252867214 3.18471286933392 2.58225599816487 6.21234593093763 5.08201062423121 -3.63891532589966 -0.803156458515615 3.30359181895876 -0.210297195161959 -3.66175842891413 1.43294355037618 27 "B" 415
-2.40830141760907 3.17078727279078 0.296669853485139 6.15759084418932 0.634017564928607 8.34815553825411 1.24931153018280 2.75153024511670 5.12748251737976 -4.94791882488405 -2.84089269788269 4.23139156944437 13.9915728150216 0.307397653532774 2.98180639344049 -3.13265506130172 1.53944038135407 0.234020433365497 0.52171082496338 -3.00113711879203 34 "A" 517
-0.906820549652708 -2.10502713947494 0.790570454854151 0.971378095480945 -2.64871250008309 -4.96376258542398 -1.75068846981720 -1.70692841454098 -0.231761561841865 -4.16914716262738 -2.15424756592267 -0.68842148966492 -1.08749391252917 9.00934653550254 -0.663481239335274 2.02816782037575 -10.7297344852871 5.90010315602005 -0.981013277580984 3.80736962049825 34 "B" 514
8.15919710485885 5.81422946528201 8.52078729920056 -1.93758664158624 8.00595325473372 6.28811232373715 -0.267927522729423 -5.86197606462386 -2.89293936666732 5.78335511225141 1.89333088859479 -6.18112588590339 -3.39783059599619 -1.22472532775831 0.339228417405233 1.84423437861614 0.073031036512473 9.12211743131225 -1.48465662256222 -2.24900294881323 41 "B" 620
5.11677492828743 -5.81333121962153 11.3909770605907 3.50898836543297 2.56795782298961 -4.13734277735974 1.18034568059884 0.933049763008117 3.39868236673266 -6.11807057066669 -0.172925986454848 -3.80097446495875 2.86153539891773 -2.49414568668007 3.57418777678956 -1.17632119326371 -3.82091435679126 2.45079365755793 -5.78338188373484 0.681491457130203 33 "B" 502
-5.37923141713655 -4.18352830457356 0.863383651502789 -4.46702776431401 -2.17444642099173 -5.44237246274439 1.35275548559129 3.98670170521590 -5.73796914558755 -2.8153761273167 4.24933436760415 -9.53286931542579 -1.91747242623516 1.32673518641481 -3.69445201336477 0.838288021457224 -9.76016049413809 2.00772568947967 -5.05242436635179 -3.61280589667875 21 "B" 323
-2.44285037827293 -2.60719836075976 -5.11255470155598 4.56842500008099 -5.79038203622441 10.352829299647 2.18034568059884 -6.40720414079666 -2.11149396811891 2.63112068630585 -1.81121546065354 -3.67739930291462 -0.127862386880605 -2.18669448426449 4.08010304344046 -6.99590496712179 4.74062608125648 2.82394750363591 2.35748462211041 2.93221989147586 33 "A" 503
-5.63076577784805 -2.36166747799628 -1.54095420933123 -1.59105953017385 2.88628934238261 -5.52874600602297 5.97344813184695 -4.58376748925699 6.20786479874437 -0.52134447145933 0.267377436805569 5.17789975686848 -7.3695932644547 -2.75832245209244 7.78984238388707 2.71019158782248 9.08364555084998 0.862478494837412 2.42638078571678 4.94590441244334 30 "A" 462
-9.6958599916525 5.10905462629259 4.8483725722745 -3.24686437305775 0.475764160312481 -3.5419635909279 -3.95758601856909 4.98354116451945 -5.81709110586659 0.865367908334197 6.19848214440582 0.666657336193556 1.50219662651795 -3.03673754976766 1.49485588751884 -1.41465160241612 3.31504972757234 -6.3690698341442 -11.3451380384039 -2.15668421683129 31 "B" 467
2.81118002880797 7.7798060593046 3.3604865644759 -2.63422711713073 4.92804993062673 3.12860535418102 -5.30241526648891 -6.7933393472995 -1.12335588961200 -1.94264732220099 4.58062303893230 1.12015999412591 7.20725863697989 2.80121551706445 -1.66466195138570 9.09263317241963 0.115480881825992 6.14650251928917 -0.0117132070500314 -4.69492153044656 26 "A" 391
-7.30317663080152 0.0979137415812784 7.80781484764342 3.81297507557031 0.266868621203121 6.23479966639572 -3.7506884698172 -0.116432893356896 13.5390024595041 -1.25484745410202 1.11537260543794 10.0830213306486 -3.29097971432259 -1.19380310449276 6.47994949836664 2.73247812567625 -10.1169265960991 3.22799030520672 1.67203095020094 2.45261998429944 34 "A" 512
-2.96873982563112 0.603644513048217 -9.75818823945078 -2.56129439493126 -7.5010820642537 -5.82891173233654 1.04241398143091 -9.66230034305955 4.16930099080229 9.39807505681787 -1.66709827659393 -0.793984833505574 0.691129226709736 2.72989302217349 -3.12468133808295 -2.74016485784025 4.81916477736013 -2.12862240540632 -5.71381420123561 7.7628161590853 31 "A" 472
-9.38333881790118 -12.6465455343645 -0.45634106717725 0.765010188173376 -10.6113388791577 -4.50226129337440 -0.267927522729423 -3.18749681002053 -5.35110399864625 0.768903419223762 -4.66569461228448 2.24832969024828 -1.21140005599207 -3.98619811629945 7.29749963085544 -6.24324030136179 1.60060294310365 -0.351119459834261 1.62621560512788 1.42293400657338 41 "A" 620
-6.68974945449295 -9.2044477498913 -1.64734327496128 4.56218135819242 -11.1577089607785 -0.322942927599118 5.76655058309507 -1.6452432688053 -1.25779339175564 -8.81705846695838 2.11872981729412 6.07817324086822 -1.85725705648557 -11.2424904764466 -2.02098640634897 4.90546889499179 3.64160428848101 -5.01541718112138 -13.3739489974213 -2.84992629574193 27 "B" 417
-5.77429110773408 -5.88110524527779 3.86300754594228 -5.73174234965569 -0.374396715403668 -11.4304716636441 2.76655058309507 -1.63968993347575 0.221036231691855 8.43977439319369 1.60893504061682 -2.21880408482598 2.57521517959733 -17.8261454532628 6.68250672239319 -8.66861862489642 -2.20413698416282 2.13982677641651 10.5841425680822 3.91058663994582 27 "B" 414
-4.28822565710139 1.61896029497597 -7.99336980826111 -1.13921092622845 -7.74872405878331 0.787338852992826 3.76655058309507 1.05321858548434 -3.67153826472943 1.72607840881563 -0.789377832871283 -8.14512453343298 -7.91976644607822 6.03331820228581 -6.8774802625676 2.74296310516683 -1.14744829135309 8.01405406460362 -8.10250526965404 -5.28026281135564 27 "B" 415
5.37961739376985 4.86561880185705 -6.0429023397111 0.801651195006598 1.93266897626012 -4.99722725372438 -4.61275677064926 3.65139983913193 9.3497970395151 3.88304658667661 -10.6500189938869 -4.46567267050529 3.15219875784582 1.31015907043254 5.29811993835565 7.14527071817342 -5.92971062914069 -0.665027368758431 2.80276147766636 6.18608992608237 36 "A" 541
2.46374639893602 -2.44716746314396 2.95984497852239 0.969877630948777 -4.8057329633951 4.73286641114246 -5.5093128152408 -2.04723590651944 10.5944902502158 5.39654835260949 -2.22808422245810 1.39708096355538 -2.58085686398997 2.77127900890468 -1.2744213572487 3.56950669006569 3.38539381972381 0.802543542135806 -5.05042692385932 0.555161386061342 23 "B" 346
8.04173263375406 0.00134017450158643 6.45044950678561 -1.90483214837049 11.5512370651135 -1.48029896729075 3.69758473351109 -4.76976264550754 -1.74779532261148 -1.47703650185180 5.36237007596716 -9.61355678991883 -2.24138017018159 7.82938380787157 8.26920482954637 4.38345590378823 0.950630346847876 -3.48027931941475 -1.86718580266321 -7.17380940155799 26 "B" 400
-5.38915945130476 -0.53795969495697 4.51598425220084 -12.6799341776157 2.49190957375055 -0.0426207658523401 1.62861888392713 7.27750654908104 2.83470689752878 2.35234219953976 4.28990195639362 -4.25671825802975 -2.61740919924329 8.87160713723912 -0.205702628099553 0.40967047299898 -4.45567325081629 1.78665176580562 -7.11812984038754 -2.2348404275939 25 "A" 383
2.98245742520146 4.37419817682778 3.5232420938647 -2.73860781112199 -11.1845954950986 -1.85483923572622 -2.23344941690493 6.97434085595687 -3.43359597351104 9.73515824237379 -4.1348054522127 0.74444257992525 2.54716604302002 -4.02460635997694 -4.9925425771386 -6.59730909237059 -4.83371521245981 1.13586426952903 6.37938674683247 8.96933997536162 27 "A" 409
-1.04301502428459 4.0041390637865 -0.987827586627632 0.991937264904399 5.49553456255542 1.86057650006567 -2.88862016898512 -2.00011599519452 -0.135807897770029 -2.91499662896321 10.1845317637228 7.17544868272311 -6.14635389632229 2.12743533839319 3.95452172301161 9.6400274372659 -0.424230583146718 -0.86268386751119 2.99010837648936 0.403334450314697 32 "B" 483
-3.02813123057361 7.9360076246586 2.62904128780083 -1.48473647021701 0.823388551011888 -3.39295503212222 -2.23344941690493 -2.36130941498114 8.21075530768811 0.860837216905207 -0.125193521087455 1.57196056761202 -2.10270606513936 -2.34845514170985 -3.03121846875478 -0.429211854915777 3.09209531138966 -0.134201365070200 -0.528057185773557 -5.03957738316717 27 "A" 409
6.50363255308765 2.94501794613597 -6.99665097643134 -2.23888223362615 -5.66525570706684 -4.57353738793551 -7.44034696565683 -4.44464214136584 8.76473145900979 -1.62770220685649 -2.31440572347333 -3.10373155316022 0.256270225315291 -6.83745275587527 -1.65679673908980 4.87674704345527 -5.41389100475739 2.99540581555109 1.27813294294537 -7.93678325788856 24 "A" 359
-0.640599856360816 -4.57106900851976 2.91556934104988 -1.37855790072667 -5.42800750840601 1.86855848017133 -0.474825071481331 -5.16946112054907 -5.42747890537886 -1.79530228288406 -6.54454376297577 -3.14072984139489 -0.753512125823654 7.16435404174372 -1.52594614903664 -3.98384824847046 8.2319154809201 6.18651269426241 -3.7585308563348 0.0499774178267048 38 "A" 575
5.48125087129912 -3.20816114215634 -1.35901491124238 -4.7520751465049 1.54946296744352 -7.14916225136397 0.249311530182804 2.0006376092434 2.57966243712706 3.71422241246089 -4.7793716979166 -5.16980197453246 -1.15261040331443 -4.3257408333658 -1.49128515818146 0.839275281034266 2.91267116556518 -0.0322911763754562 -5.74997948282237 4.70176678894981 34 "B" 516
1.91707138697023 1.71795506293716 5.05965352105906 6.15473770466382 -5.12246216286228 -1.24005710885232 -5.99207376232852 1.73930575283893 -8.17924207926283 9.17193318661428 -4.62662599026387 -6.52667846118351 9.1440174379206 0.00400810426549443 -1.12767899685867 -0.396006024666939 -0.356077102439234 -0.746710324741291 -1.14180526992036 -0.391855973519599 16 "B" 241
3.83320585938599 -1.34133338019724 -4.95918265045501 -4.83840091555636 -5.28273834906926 -2.26714949651973 -1.02655186815305 6.83678810755555 1.79325018339751 4.58812171472036 0.944532236200897 -1.53259268777144 -1.39190828088892 -11.7534006317228 -5.21177116401996 -3.13465082846851 -1.7505946933728 -4.67819129692164 -3.48086880538454 0.311993386855839 30 "B" 455
-1.24331055453380 -7.59061591878336 -2.37084769183813 2.02199401725895 -3.42771134289939 1.71280721256105 -7.47482507148133 -4.35788307879239 11.3686977740043 1.80944801014488 1.65955867638931 -9.8429808982105 1.78266479964463 -5.15199882580888 -1.04518025311798 -3.27795292857606 -4.84435779220814 -7.1682822936884 4.67508609338892 4.19415421424242 38 "A" 568
-3.22594279170493 0.536578511122662 2.15875940098434 -1.40517263785013 0.467478567097055 -0.462706971342081 9.04241398143092 3.80760856422557 -4.33431589903028 7.93133328704835 -6.10010164994892 -4.93400701552485 -7.16664243893134 3.04161134845447 8.27794368072326 5.8799088351029 -8.92406374626051 -0.335828728131510 -2.55750743699769 -0.639228090534508 31 "B" 480
-13.5203302685565 -6.89275286956989 -0.91135521389758 -5.01954852110052 2.92906157015062 4.36462397332612 7.83551643267902 1.19694191077903 -7.97566021053521 -0.651864630638062 1.71938822069388 2.34578299360844 -3.64552070153548 -1.12193959102552 5.17149001280607 9.14323487453087 -3.37049662030202 0.891223341753454 6.27699659446421 -1.76461719017128 28 "A" 434
1.25813234817512 -2.09101438284099 6.65973855483622 -2.36859376406124 -6.42942392087288 -5.2509322807668 -3.02655186815305 -3.05387053105745 -2.49457696968234 0.776562676913259 2.83522644923661 -2.32829794484522 -10.2939567083558 -2.93448087855527 3.30301631367377 1.68489491639464 5.43005019516074 -2.17014828615573 -0.0391976558751114 -4.65261454567094 30 "A" 453
-2.97666251730251 4.96104213508274 2.32428574093782 1.16327603389151 -3.01978397790182 -5.27788926558749 -6.23344941690493 -5.50587092138326 -9.31131228959234 5.34919717920996 -4.44778222285570 0.821006314991691 -3.55196212478199 -2.01978695180074 6.20464588465402 3.24214711552792 6.92058191547052 8.81127866407364 0.782029158156489 5.05714443157175 27 "A" 405
-4.49914520029599 0.7053294608516 2.22267253880738 6.78006837592845 -3.10005746454875 13.145806498034 0.387243229350736 5.22470161219577 7.67128919352487 1.86073687112549 -0.262677166491914 1.33175248596290 1.63329804375424 -4.56937516180209 2.75904537451514 0.832068073187383 -0.345075943753184 -2.88544298030119 0.471948331445821 7.63062374347789 36 "B" 546
0.895278452061963 -1.72295819341857 1.42343391134948 6.16273530366424 -2.74190474610988 2.0398685009211 2.4562090789347 -3.97965667603674 -5.7410956628724 3.38817753410154 4.84535506343241 8.66987792518134 1.44575574029583 3.0389398182489 0.531327612491538 -0.388539692732819 0.715925377769589 -1.82877063073755 -10.3852189324307 4.04221869893129 37 "A" 563
0.384230454753308 -0.0278269459430710 3.41415382927293 4.46216793902256 5.66424849901732 7.95470271921846 -2.09551771773702 -2.30696321022683 7.97061648843648 -0.522797630645643 4.18821721607964 -4.74120524710195 3.23770770434060 2.40671531842291 -8.5419835370752 -1.73514322564287 4.71811017570263 -2.0978181344566 -3.37449928642297 13.6624596465939 29 "B" 439
3.16748326728704 0.631367166042598 8.3800264432284 1.31679460530983 -10.9125876921404 4.52059461019048 -1.40585922189738 2.87426250776571 -1.4245139397715 7.97004650545204 -3.25147136941495 -5.75563515629367 -0.384867313702619 4.67712617717037 -4.9148000507666 -0.644982334151178 11.5479191147863 4.57557486980133 2.92702098727294 -3.18238852317224 39 "A" 589
5.23459518591007 1.60573862899624 1.92485544714823 0.98798288161009 -1.17968253345747 -1.33482912315184 -1.54379092106530 -0.767746954966092 4.90018134517355 0.639508072507995 1.92952332228528 -2.92593089280144 -1.41178077495391 19.5911035922301 -5.76996266631731 6.96549883185833 -11.8484975277473 0.282476471073468 5.33110924350442 4.13955555048276 37 "B" 559
0.92072461113365 2.78041305296185 -4.69559595694469 2.7636964705491 -4.47477779393454 2.77413205431845 2.97344813184695 -8.93235289636005 -9.55938919088894 1.48701527271776 6.31618296733259 -4.96212023997027 1.64174790897953 -2.29311026842983 -9.95789446742145 11.6594774323744 -3.2990466361883 -4.12413132462945 -4.55305832914924 1.75343850728462 30 "B" 459
7.19693944283593 2.32276839862216 0.211826314063154 -0.314096879146725 4.68255162545857 -0.222377203135967 -5.40585922189738 0.343460332826419 -2.21667920041965 6.4424772687576 -5.11645166735523 0.0570023909953528 -3.30746887227363 4.91925571741112 3.31070571994722 1.60409026595187 -2.42289776039617 1.87267997686769 1.48922197352875 6.04583146139715 39 "A" 585
2.09449048715469 11.3382614378334 0.197559280352904 -1.06997722674405 1.30340803662989 -0.572344949288866 -3.09551771773702 -2.0516875354331 6.7458346781391 -0.131297963523307 -2.65682923612074 2.24407569956501 -9.25181322620396 -2.46019463089330 -5.05213560626184 -1.26912906758238 -0.290933553727877 5.00356685455189 -2.93951631422557 -9.56991464047303 29 "A" 438
-3.06877318453246 -1.52125735822286 -4.38400620995588 6.06497326912087 2.37202544427817 7.49087200790123 0.697584733511094 7.72260084835752 3.94259914025397 1.37570230753878 9.0570960737351 -1.17596897072865 2.84986205453548 12.3793470980272 -0.153571272999259 -4.65745300963261 -1.88564487411703 0.762569582221746 -0.719099833448533 -13.2613515930025 26 "B" 397
-0.939023025633042 -2.53090603908596 3.3510150320447 14.9196397587143 -11.3444676717023 8.58220978032625 -0.750688469817196 -1.36277476894179 -9.05388031486149 -1.31234446488275 -9.68828480311708 0.142034455931051 10.1950858921488 5.18375493940131 -1.35738704756735 -8.58159493544873 7.86428067709479 1.30726470476289 7.23629651300618 2.63577181066346 34 "B" 515
-6.54317568585308 -5.2135417497074 0.716553561765588 1.42300003165613 3.07329261508516 1.3114169177504 4.18034568059884 3.08309940169734 5.2210735631358 -2.09148639429175 -4.7452382325064 1.47306422479014 -5.72801597369525 -0.777027371047622 3.01172666568738 -1.71769866844752 -5.76192672397107 8.76639805071047 -8.23279721117784 1.59541521486656 33 "B" 505
-2.17400322938387 4.50555029306024 -1.82145416544845 -3.90173905820326 -2.1223040889464 0.598934631469848 -1.5093128152408 -6.79018039329108 0.714095088460502 -1.28047301298859 -8.79721223371177 -3.88142747826520 -8.79480515015334 4.33008607974023 1.64451635529109 0.093556995147511 1.61180141152051 -6.08138643834367 6.79686204025284 -0.0645795276603615 23 "A" 350
3.14802500181963 1.89564497444728 -3.02026480923879 3.15160451991525 -2.15249707230425 6.77150131348556 -7.5093128152408 5.5881398415613 -1.52541056009074 -2.50918438406531 -3.63428247817825 -7.61499383272398 7.89497522273154 6.99501259368958 -1.61125834947194 -3.6934856929597 -5.70301915075203 6.01176534433205 -1.20819879930926 -4.39683937803538 23 "A" 344
-1.50073746316927 3.48932493431166 3.22782531955649 1.02553674185518 2.67205991170174 -2.7725995805952 -4.26792752272942 -6.1745637104258 6.94966585013474 3.36028442921005 -2.43093244176063 0.74860022656837 1.06327380034690 3.48486666537597 6.52378940311083 2.79981923366961 -2.75574541713143 3.24962703359783 0.436768823324316 2.663799715552 41 "B" 616
-1.29278506669002 0.185426957362074 1.37193273127473 -5.62145340424955 -9.01278597136974 -2.29462580519576 -7.37138111607287 -1.45486085266021 1.74149314275358 3.21412891934644 -4.51613019835485 0.659667290677766 3.41425492180789 1.01317496088358 -6.47085583275861 -1.31139057348090 -0.415343844360319 0.56349491569563 4.25868601259758 9.03706267610625 25 "A" 374
2.32171193945562 5.95041380994052 1.22476845243937 0.169736107479961 -3.38957429437198 2.82805494759034 1.59414077810262 -0.849877016057478 3.02367965546278 -0.422393655695261 -6.48543898136213 2.21101224208608 6.1988812555991 -0.922512642600157 3.81947527648134 -5.08008862577398 -0.745174263464925 -5.08076280297908 1.70806289039373 0.775632562922951 39 "A" 592
1.68608716195422 2.17155792117468 -5.66509032570277 0.850585288484961 -1.53357304746707 4.46640618026129 -8.23344941690493 3.37924521335535 4.34067013708892 -9.93318884648462 -6.13666656828050 -0.888978700422532 4.12717389088039 -3.36583921970841 -5.42865479864499 2.69601600818656 0.539597591654809 -1.82234328138535 6.4508374527177 4.63378899023031 27 "A" 403
1.53003687399550 0.341131977600872 3.41287162476083 -2.26746460509004 7.12564089206805 3.43959340990323 0.421721335175264 -4.75114391193924 -3.56848140757778 -2.51315515264986 -0.440631914260065 -7.09616112270018 0.898973967132024 7.6690504279896 -5.2666960410803 1.81674037713529 4.66105357569394 3.26142771259432 4.13087362357394 2.99418890877133 22 "A" 337
-4.37119804826422 -9.40125334261697 0.273348070438568 -3.70165356032296 4.93562499299638 5.25023778876568 -1.37138111607287 -1.35152951267665 10.8554470157795 6.83689699618415 -2.68168174210221 8.35912265820255 -3.73356926999166 2.83155067060127 -5.13338213936054 -0.448932663208038 2.05628561933503 -0.854782301773702 -8.95695971750078 10.4086109794866 25 "A" 380
1.89962581097251 -2.40522442935229 3.28305501444508 -5.59736497654208 -4.91488548782388 6.92790471170761 0.249311530182804 -2.08334291781896 -2.26309634840210 8.04256959947237 5.1948612319078 1.07150808500444 -0.394488009205988 1.90279836538454 2.13843867676801 9.4041476352267 3.79226272566308 -3.68524888297811 1.17725562399419 1.28094523346137 34 "B" 516
2.18204219684176 2.46039037781545 -5.45715301152972 -3.35258369696733 3.93036526800332 -2.46345754071913 -8.23344941690493 0.463463409266052 -3.54797044182858 -5.25581755407212 2.47996934731057 0.698281832009581 6.35539494024241 2.81746480823753 -0.574320412448051 -3.38204091572864 1.02160203988490 7.90708213022743 5.79257671643646 -5.94725668626758 27 "A" 403
-3.41220734674967 2.12983029113642 1.59997711229122 2.35941910739573 -4.48535380653501 8.228531511396 1.62861888392713 -3.0729185988007 -4.89543082256907 -3.46772281027451 2.18052064248531 -1.09322159298431 -3.94480314240071 -1.16364084791786 0.251921043470011 -1.03086024283781 -5.49664311822958 -4.489084518421 -1.17654230743423 -4.23688585462535 25 "B" 383
0.877429837545629 -13.0095615207423 5.65030357594601 0.216272158045594 -3.27696390797112 2.37681096668954 -1.09551771773702 -2.00675585980163 4.09349094398199 6.791405774532 6.2280666854519 6.09391615069229 3.79976560458765 0.358170351445974 0.152557940992207 2.27919272555286 1.35954717541162 -4.06662001753918 1.95410410449735 9.33939764045183 29 "B" 440
4.59671947435122 -0.462539767135183 8.46060766039894 -2.24217436869196 -0.135499299518385 -3.41972986206618 -6.61275677064926 0.356770914576477 2.75564947023218 -5.04755554454736 4.54211627200984 2.92887871725714 -4.25647162962875 4.03627673938924 2.74511310096542 3.20025073185954 7.4850008075247 -3.25131526058930 -2.11933760468009 5.58881639299829 36 "A" 539
-3.27650763336589 -3.48422781102487 -0.867737234085313 -7.04329778429165 6.78363271968749 -11.1578184682239 0.766550583095066 -3.74627541557242 -3.45007613333676 -12.0774654340816 -2.3715342809681 5.20447775399918 5.93845877712231 4.85408707614416 -14.6287647057934 -2.26370463338466 -0.587297313472158 2.4941905011548 9.65023121648762 0.718217382035886 27 "A" 412
3.30342733850308 -5.41924174206177 8.4354195571139 2.16587738606816 0.777435768657099 -4.18056432992720 3.38724322935074 2.7172471672006 -8.88222709464568 0.771160390968361 1.39607270714894 1.46724387935437 -0.526221563003365 -0.0399666328958235 -3.48227365696519 12.5677327030802 -3.41421026122358 3.41309724975147 2.63043015161625 -5.79923875640962 36 "B" 549
0.801580366790239 -2.98077141934138 -6.74995934116335 1.27868052999963 -15.3871719054222 0.721244109782935 -3.40585922189738 0.683253793464939 -8.41768881970031 1.63346380174102 2.91634347932198 12.8000018279325 -5.7248552323044 5.55939756540542 -3.22959431686991 -1.50441091282302 0.0499653328603849 -4.23096432330535 -12.7669740227193 -3.41086344525685 39 "A" 587
