"pos.1" "pos.2" "reg.bin" "bin.dist" "pic_name"
2 11 4.57781599895731 15.1657508881031 "plot_turk2_100_125_5_1.png"
2 12 0.622557684676427 6 "plot_turk2_100_125_5_1.png"
2 13 2.50827311247003 10.6770782520313 "plot_turk2_100_125_5_1.png"
2 14 0.638357441586267 11.7473401244707 "plot_turk2_100_125_5_1.png"
2 15 1.64054796077142 11.4017542509914 "plot_turk2_100_125_5_1.png"
2 16 0.680927626946217 7.61577310586391 "plot_turk2_100_125_5_1.png"
2 17 2.39412179108925 10 "plot_turk2_100_125_5_1.png"
2 18 3.2531367744201 10.295630140987 "plot_turk2_100_125_5_1.png"
2 19 1.13711984095895 8.60232526704263 "plot_turk2_100_125_5_1.png"
2 20 0.488467325089622 13.6381816969859 "plot_turk2_100_125_5_1.png"
3 1 2.18459109059584 10 "plot_turk2_100_125_5_1.png"
3 2 0.534410492546538 6.48074069840786 "plot_turk2_100_125_5_1.png"
3 3 0 0 "plot_turk2_100_125_5_1.png"
3 4 2.23141986337548 6.48074069840786 "plot_turk2_100_125_5_1.png"
3 5 0.00948002551037184 9.89949493661167 "plot_turk2_100_125_5_1.png"
3 6 0.136279283613519 8.94427190999916 "plot_turk2_100_125_5_1.png"
3 7 0.463196887408785 8.12403840463596 "plot_turk2_100_125_5_1.png"
3 8 2.04087618972122 7.74596669241483 "plot_turk2_100_125_5_1.png"
3 9 0.215496508777727 11.5758369027902 "plot_turk2_100_125_5_1.png"
3 10 0.456164480765592 10.3923048454133 "plot_turk2_100_125_5_1.png"
3 11 3.93173948088561 14.2126704035519 "plot_turk2_100_125_5_1.png"
3 12 0.217258289741792 6.92820323027551 "plot_turk2_100_125_5_1.png"
3 13 0.928818495900776 12.6491106406735 "plot_turk2_100_125_5_1.png"
3 14 0.0927981481373595 8.83176086632785 "plot_turk2_100_125_5_1.png"
3 15 2.39249909881421 9.2736184954957 "plot_turk2_100_125_5_1.png"
3 16 0.261161071278044 7.61577310586391 "plot_turk2_100_125_5_1.png"
3 17 1.07433542339616 10 "plot_turk2_100_125_5_1.png"
3 18 2.41579456882983 6.6332495807108 "plot_turk2_100_125_5_1.png"
3 19 0.13731611808843 5.47722557505166 "plot_turk2_100_125_5_1.png"
3 20 0.05836269906739 10 "plot_turk2_100_125_5_1.png"
4 1 1.8726818941213 10.295630140987 "plot_turk2_100_125_5_1.png"
4 2 1.90364791810295 7.74596669241483 "plot_turk2_100_125_5_1.png"
4 3 2.23141986337548 6.48074069840786 "plot_turk2_100_125_5_1.png"
4 4 0 0 "plot_turk2_100_125_5_1.png"
4 5 2.49427880585913 9.16515138991168 "plot_turk2_100_125_5_1.png"
4 6 2.2659602920362 8.71779788708135 "plot_turk2_100_125_5_1.png"
4 7 0.667255588342261 9.05538513813742 "plot_turk2_100_125_5_1.png"
4 8 1.53065822019577 7.61577310586391 "plot_turk2_100_125_5_1.png"
4 9 1.59170442007327 13.7113092008021 "plot_turk2_100_125_5_1.png"
4 10 0.689168191826695 11.0453610171873 "plot_turk2_100_125_5_1.png"
4 11 0.814441474995919 12.8062484748657 "plot_turk2_100_125_5_1.png"
4 12 1.08825726262878 7.48331477354788 "plot_turk2_100_125_5_1.png"
4 13 2.22872642022707 10.8627804912002 "plot_turk2_100_125_5_1.png"
4 14 3.16913440488722 10.6770782520313 "plot_turk2_100_125_5_1.png"
4 15 0.0942318071245766 11.916375287813 "plot_turk2_100_125_5_1.png"
4 16 1.01394085377099 9.16515138991168 "plot_turk2_100_125_5_1.png"
4 17 1.50605225866539 10.770329614269 "plot_turk2_100_125_5_1.png"
4 18 0.663245535133263 5.8309518948453 "plot_turk2_100_125_5_1.png"
4 19 2.22338257424174 6.78232998312527 "plot_turk2_100_125_5_1.png"
4 20 1.57208390428936 9.38083151964686 "plot_turk2_100_125_5_1.png"
5 1 2.22290047801119 11.916375287813 "plot_turk2_100_125_5_1.png"
5 2 0.657084986947776 14 "plot_turk2_100_125_5_1.png"
5 3 0.00948002551037184 9.89949493661167 "plot_turk2_100_125_5_1.png"
5 4 2.49427880585913 9.16515138991168 "plot_turk2_100_125_5_1.png"
5 5 0 0 "plot_turk2_100_125_5_1.png"
5 6 0.116376192359867 12.328828005938 "plot_turk2_100_125_5_1.png"
5 7 0.592756566668984 12.7279220613579 "plot_turk2_100_125_5_1.png"
5 8 2.10128959563239 11.8321595661992 "plot_turk2_100_125_5_1.png"
5 9 0.308486575426356 18.1659021245849 "plot_turk2_100_125_5_1.png"
5 10 0.570168768733187 8.12403840463596 "plot_turk2_100_125_5_1.png"
5 11 4.16336674134086 15.6843871413581 "plot_turk2_100_125_5_1.png"
5 12 0.294455893309501 13.856406460551 "plot_turk2_100_125_5_1.png"
5 13 0.903960583737584 16 "plot_turk2_100_125_5_1.png"
5 14 0.0651366004250117 11.5758369027902 "plot_turk2_100_125_5_1.png"
5 15 2.68843688050432 16.062378404209 "plot_turk2_100_125_5_1.png"
5 16 0.342414270636238 14.0712472794703 "plot_turk2_100_125_5_1.png"
5 17 1.10531583854513 15.6843871413581 "plot_turk2_100_125_5_1.png"
5 18 2.57509242626739 7.34846922834953 "plot_turk2_100_125_5_1.png"
5 19 0.119911452365408 10.0995049383621 "plot_turk2_100_125_5_1.png"
5 20 0.106144599225623 8.24621125123532 "plot_turk2_100_125_5_1.png"
6 1 1.37461413718353 10.3923048454133 "plot_turk2_100_125_5_1.png"
6 2 1.14482071388381 8.24621125123532 "plot_turk2_100_125_5_1.png"
6 3 0.136279283613519 8.94427190999916 "plot_turk2_100_125_5_1.png"
6 4 2.2659602920362 8.71779788708135 "plot_turk2_100_125_5_1.png"
6 5 0.116376192359867 12.328828005938 "plot_turk2_100_125_5_1.png"
6 6 0 0 "plot_turk2_100_125_5_1.png"
6 7 0.591502356582037 10.770329614269 "plot_turk2_100_125_5_1.png"
6 8 1.3097343066386 9.2736184954957 "plot_turk2_100_125_5_1.png"
6 9 0.600949252056503 16.1864140562386 "plot_turk2_100_125_5_1.png"
6 10 0.478200221482336 12.7279220613579 "plot_turk2_100_125_5_1.png"
6 11 3.31945306301523 13.7840487520902 "plot_turk2_100_125_5_1.png"
6 12 0.249347080467988 10.8627804912002 "plot_turk2_100_125_5_1.png"
6 13 0.373441805958526 9.38083151964686 "plot_turk2_100_125_5_1.png"
6 14 0.331570239957266 14 "plot_turk2_100_125_5_1.png"
6 15 2.65059266044218 14.6969384566991 "plot_turk2_100_125_5_1.png"
6 16 0.270137949797699 12.4096736459909 "plot_turk2_100_125_5_1.png"
6 17 0.549484242963163 11.4017542509914 "plot_turk2_100_125_5_1.png"
6 18 1.87423895041002 9.79795897113271 "plot_turk2_100_125_5_1.png"
6 19 0.000213172554567279 10.770329614269 "plot_turk2_100_125_5_1.png"
6 20 0.159483055721349 12.4899959967968 "plot_turk2_100_125_5_1.png"
7 1 1.61812157834652 10.9544511501033 "plot_turk2_100_125_5_1.png"
7 2 0.53605895865664 9.05538513813742 "plot_turk2_100_125_5_1.png"
7 3 0.463196887408785 8.12403840463596 "plot_turk2_100_125_5_1.png"
7 4 0.667255588342261 9.05538513813742 "plot_turk2_100_125_5_1.png"
7 5 0.592756566668984 12.7279220613579 "plot_turk2_100_125_5_1.png"
7 6 0.591502356582037 10.770329614269 "plot_turk2_100_125_5_1.png"
7 7 0 0 "plot_turk2_100_125_5_1.png"
7 8 1.37252339594675 9.16515138991168 "plot_turk2_100_125_5_1.png"
7 9 0.252169514334961 11.4891252930761 "plot_turk2_100_125_5_1.png"
7 10 0.0212490762700164 14.7648230602334 "plot_turk2_100_125_5_1.png"
7 11 2.05382162326169 12.328828005938 "plot_turk2_100_125_5_1.png"
7 12 0.072804440409535 7.74596669241483 "plot_turk2_100_125_5_1.png"
7 13 1.063728365229 9.05538513813742 "plot_turk2_100_125_5_1.png"
7 14 0.92804157833691 10.9544511501033 "plot_turk2_100_125_5_1.png"
7 15 0.766115190833698 9.38083151964686 "plot_turk2_100_125_5_1.png"
7 16 0.0658924320605858 6.6332495807108 "plot_turk2_100_125_5_1.png"
7 17 0.807726042219031 6.78232998312527 "plot_turk2_100_125_5_1.png"
7 18 1.1522427029612 8.83176086632785 "plot_turk2_100_125_5_1.png"
7 19 0.57270199995976 6.48074069840786 "plot_turk2_100_125_5_1.png"
7 20 0.198186484197733 11.13552872566 "plot_turk2_100_125_5_1.png"
8 1 0.0172616356560751 8.36660026534076 "plot_turk2_100_125_5_1.png"
8 2 3.51639072547204 9.16515138991168 "plot_turk2_100_125_5_1.png"
8 3 2.04087618972122 7.74596669241483 "plot_turk2_100_125_5_1.png"
8 4 1.53065822019577 7.61577310586391 "plot_turk2_100_125_5_1.png"
8 5 2.10128959563239 11.8321595661992 "plot_turk2_100_125_5_1.png"
8 6 1.3097343066386 9.2736184954957 "plot_turk2_100_125_5_1.png"
8 7 1.37252339594675 9.16515138991168 "plot_turk2_100_125_5_1.png"
8 8 0 0 "plot_turk2_100_125_5_1.png"
8 9 2.53123909117073 16.1245154965971 "plot_turk2_100_125_5_1.png"
8 10 1.0647778299919 13.856406460551 "plot_turk2_100_125_5_1.png"
8 11 0.820308171310702 8.94427190999916 "plot_turk2_100_125_5_1.png"
8 12 1.20443120495451 10.295630140987 "plot_turk2_100_125_5_1.png"
8 13 0.400563930223315 9.69535971483266 "plot_turk2_100_125_5_1.png"
8 14 2.90063682130313 14.6969384566991 "plot_turk2_100_125_5_1.png"
8 15 2.32107398457354 10 "plot_turk2_100_125_5_1.png"
8 16 1.11489623022254 9.38083151964686 "plot_turk2_100_125_5_1.png"
8 17 0.162601869690073 8.83176086632785 "plot_turk2_100_125_5_1.png"
8 18 0.260770222401522 8.12403840463596 "plot_turk2_100_125_5_1.png"
8 19 1.28448577620648 9.48683298050514 "plot_turk2_100_125_5_1.png"
8 20 1.60234841198368 12.7279220613579 "plot_turk2_100_125_5_1.png"
9 1 2.79582755637595 19.131126469709 "plot_turk2_100_125_5_1.png"
9 2 0.0937693737701038 10.770329614269 "plot_turk2_100_125_5_1.png"
9 3 0.215496508777727 11.5758369027902 "plot_turk2_100_125_5_1.png"
9 4 1.59170442007327 13.7113092008021 "plot_turk2_100_125_5_1.png"
9 5 0.308486575426356 18.1659021245849 "plot_turk2_100_125_5_1.png"
9 6 0.600949252056503 16.1864140562386 "plot_turk2_100_125_5_1.png"
9 7 0.252169514334961 11.4891252930761 "plot_turk2_100_125_5_1.png"
9 8 2.53123909117073 16.1245154965971 "plot_turk2_100_125_5_1.png"
9 9 0 0 "plot_turk2_100_125_5_1.png"
9 10 0.356992341378704 19.0787840283389 "plot_turk2_100_125_5_1.png"
9 11 3.74525558202958 21.4009345590327 "plot_turk2_100_125_5_1.png"
9 12 0.244810062908635 7.61577310586391 "plot_turk2_100_125_5_1.png"
9 13 1.63233624900705 16.7332005306815 "plot_turk2_100_125_5_1.png"
9 14 0.387457683342671 8.83176086632785 "plot_turk2_100_125_5_1.png"
9 15 1.51620396286518 14.4913767461894 "plot_turk2_100_125_5_1.png"
9 16 0.286356851600373 8.83176086632785 "plot_turk2_100_125_5_1.png"
9 17 1.56145680320114 14.8323969741913 "plot_turk2_100_125_5_1.png"
9 18 2.45144823995971 14.2126704035519 "plot_turk2_100_125_5_1.png"
9 19 0.593458626512324 10.3923048454133 "plot_turk2_100_125_5_1.png"
9 20 0.155015390331753 15.0996688705415 "plot_turk2_100_125_5_1.png"
10 1 1.2761071568809 12.7279220613579 "plot_turk2_100_125_5_1.png"
10 2 0.730002147369175 14.8996644257513 "plot_turk2_100_125_5_1.png"
10 3 0.456164480765592 10.3923048454133 "plot_turk2_100_125_5_1.png"
10 4 0.689168191826695 11.0453610171873 "plot_turk2_100_125_5_1.png"
10 5 0.570168768733187 8.12403840463596 "plot_turk2_100_125_5_1.png"
10 6 0.478200221482336 12.7279220613579 "plot_turk2_100_125_5_1.png"
10 7 0.0212490762700164 14.7648230602334 "plot_turk2_100_125_5_1.png"
10 8 1.0647778299919 13.856406460551 "plot_turk2_100_125_5_1.png"
10 9 0.356992341378704 19.0787840283389 "plot_turk2_100_125_5_1.png"
10 10 0 0 "plot_turk2_100_125_5_1.png"
10 11 1.83353118815845 17.2046505340853 "plot_turk2_100_125_5_1.png"
10 12 0.0456403430762339 15.0332963783729 "plot_turk2_100_125_5_1.png"
10 13 0.797462316836946 18.1107702762748 "plot_turk2_100_125_5_1.png"
10 14 0.948462613043239 12.4096736459909 "plot_turk2_100_125_5_1.png"
10 15 0.877520939720237 15.6204993518133 "plot_turk2_100_125_5_1.png"
10 16 0.0314164266798176 15.8113883008419 "plot_turk2_100_125_5_1.png"
10 17 0.56700079291493 16.7928556237467 "plot_turk2_100_125_5_1.png"
10 18 0.938777351295873 9.79795897113271 "plot_turk2_100_125_5_1.png"
10 19 0.459750248812422 11.13552872566 "plot_turk2_100_125_5_1.png"
10 20 0.188370976502906 11.6619037896906 "plot_turk2_100_125_5_1.png"
11 1 1.00841043156475 7.61577310586391 "plot_turk2_100_125_5_1.png"
11 2 4.57781599895731 15.1657508881031 "plot_turk2_100_125_5_1.png"
11 3 3.93173948088561 14.2126704035519 "plot_turk2_100_125_5_1.png"
11 4 0.814441474995919 12.8062484748657 "plot_turk2_100_125_5_1.png"
11 5 4.16336674134086 15.6843871413581 "plot_turk2_100_125_5_1.png"
11 6 3.31945306301523 13.7840487520902 "plot_turk2_100_125_5_1.png"
11 7 2.05382162326169 12.328828005938 "plot_turk2_100_125_5_1.png"
11 8 0.820308171310702 8.94427190999916 "plot_turk2_100_125_5_1.png"
11 9 3.74525558202958 21.4009345590327 "plot_turk2_100_125_5_1.png"
11 10 1.83353118815845 17.2046505340853 "plot_turk2_100_125_5_1.png"
11 11 0 0 "plot_turk2_100_125_5_1.png"
11 12 2.34884861684463 15.4919333848297 "plot_turk2_100_125_5_1.png"
11 13 2.18956708557236 10 "plot_turk2_100_125_5_1.png"
11 14 5.23016786920319 20.1990098767242 "plot_turk2_100_125_5_1.png"
11 15 1.41731335296911 12.7279220613579 "plot_turk2_100_125_5_1.png"
11 16 2.20372284994862 13.5646599662505 "plot_turk2_100_125_5_1.png"
11 17 1.41123264921939 10.4880884817015 "plot_turk2_100_125_5_1.png"
11 18 0.211576222318101 12.8840987267251 "plot_turk2_100_125_5_1.png"
11 19 3.26861343358759 13.7840487520902 "plot_turk2_100_125_5_1.png"
11 20 3.08635161545084 17.4928556845359 "plot_turk2_100_125_5_1.png"
12 1 1.38602551851139 13.1909059582729 "plot_turk2_100_125_5_1.png"
12 2 0.622557684676427 6 "plot_turk2_100_125_5_1.png"
12 3 0.217258289741792 6.92820323027551 "plot_turk2_100_125_5_1.png"
12 4 1.08825726262878 7.48331477354788 "plot_turk2_100_125_5_1.png"
12 5 0.294455893309501 13.856406460551 "plot_turk2_100_125_5_1.png"
12 6 0.249347080467988 10.8627804912002 "plot_turk2_100_125_5_1.png"
12 7 0.072804440409535 7.74596669241483 "plot_turk2_100_125_5_1.png"
12 8 1.20443120495451 10.295630140987 "plot_turk2_100_125_5_1.png"
12 9 0.244810062908635 7.61577310586391 "plot_turk2_100_125_5_1.png"
12 10 0.0456403430762339 15.0332963783729 "plot_turk2_100_125_5_1.png"
12 11 2.34884861684463 15.4919333848297 "plot_turk2_100_125_5_1.png"
12 12 0 0 "plot_turk2_100_125_5_1.png"
12 13 0.680580414698406 11.5758369027902 "plot_turk2_100_125_5_1.png"
12 14 0.590152772126572 8.94427190999916 "plot_turk2_100_125_5_1.png"
12 15 1.28990701514352 10.8627804912002 "plot_turk2_100_125_5_1.png"
12 16 0.00233705356775186 6 "plot_turk2_100_125_5_1.png"
12 17 0.57506935055773 10.3923048454133 "plot_turk2_100_125_5_1.png"
12 18 1.25965247635863 9.69535971483266 "plot_turk2_100_125_5_1.png"
12 19 0.237134959461817 6 "plot_turk2_100_125_5_1.png"
12 20 0.0517525984291087 12 "plot_turk2_100_125_5_1.png"
13 1 0.378878422321374 10.3923048454133 "plot_turk2_100_125_5_1.png"
13 2 2.50827311247003 10.6770782520313 "plot_turk2_100_125_5_1.png"
13 3 0.928818495900776 12.6491106406735 "plot_turk2_100_125_5_1.png"
13 4 2.22872642022707 10.8627804912002 "plot_turk2_100_125_5_1.png"
13 5 0.903960583737584 16 "plot_turk2_100_125_5_1.png"
13 6 0.373441805958526 9.38083151964686 "plot_turk2_100_125_5_1.png"
13 7 1.063728365229 9.05538513813742 "plot_turk2_100_125_5_1.png"
13 8 0.400563930223315 9.69535971483266 "plot_turk2_100_125_5_1.png"
13 9 1.63233624900705 16.7332005306815 "plot_turk2_100_125_5_1.png"
13 10 0.797462316836946 18.1107702762748 "plot_turk2_100_125_5_1.png"
13 11 2.18956708557236 10 "plot_turk2_100_125_5_1.png"
13 12 0.680580414698406 11.5758369027902 "plot_turk2_100_125_5_1.png"
13 13 0 0 "plot_turk2_100_125_5_1.png"
13 14 1.4044565763407 17.0880074906351 "plot_turk2_100_125_5_1.png"
13 15 2.93423305457684 14.7648230602334 "plot_turk2_100_125_5_1.png"
13 16 0.649156718411671 11.13552872566 "plot_turk2_100_125_5_1.png"
13 17 0.0891324725106145 8.71779788708135 "plot_turk2_100_125_5_1.png"
13 18 1.05676899535369 12.6491106406735 "plot_turk2_100_125_5_1.png"
13 19 0.365798403526139 12 "plot_turk2_100_125_5_1.png"
13 20 0.790744700965771 15.9373774505092 "plot_turk2_100_125_5_1.png"
14 1 3.03248028384844 16.7332005306815 "plot_turk2_100_125_5_1.png"
14 2 0.638357441586267 11.7473401244707 "plot_turk2_100_125_5_1.png"
14 3 0.0927981481373595 8.83176086632785 "plot_turk2_100_125_5_1.png"
14 4 3.16913440488722 10.6770782520313 "plot_turk2_100_125_5_1.png"
14 5 0.0651366004250117 11.5758369027902 "plot_turk2_100_125_5_1.png"
14 6 0.331570239957266 14 "plot_turk2_100_125_5_1.png"
14 7 0.92804157833691 10.9544511501033 "plot_turk2_100_125_5_1.png"
14 8 2.90063682130313 14.6969384566991 "plot_turk2_100_125_5_1.png"
14 9 0.387457683342671 8.83176086632785 "plot_turk2_100_125_5_1.png"
14 10 0.948462613043239 12.4096736459909 "plot_turk2_100_125_5_1.png"
14 11 5.23016786920319 20.1990098767242 "plot_turk2_100_125_5_1.png"
14 12 0.590152772126572 8.94427190999916 "plot_turk2_100_125_5_1.png"
14 13 1.4044565763407 17.0880074906351 "plot_turk2_100_125_5_1.png"
14 14 0 0 "plot_turk2_100_125_5_1.png"
14 15 3.27354758839357 14.8323969741913 "plot_turk2_100_125_5_1.png"
14 16 0.662725340423688 10.5830052442584 "plot_turk2_100_125_5_1.png"
14 17 1.69884431900774 15.556349186104 "plot_turk2_100_125_5_1.png"
14 18 3.44364290348672 9.89949493661167 "plot_turk2_100_125_5_1.png"
14 19 0.340811746930406 7.48331477354788 "plot_turk2_100_125_5_1.png"
14 20 0.292826926468415 9.2736184954957 "plot_turk2_100_125_5_1.png"
15 1 2.73549357604224 11.8321595661992 "plot_turk2_100_125_5_1.png"
15 2 1.64054796077142 11.4017542509914 "plot_turk2_100_125_5_1.png"
15 3 2.39249909881421 9.2736184954957 "plot_turk2_100_125_5_1.png"
15 4 0.0942318071245766 11.916375287813 "plot_turk2_100_125_5_1.png"
15 5 2.68843688050432 16.062378404209 "plot_turk2_100_125_5_1.png"
15 6 2.65059266044218 14.6969384566991 "plot_turk2_100_125_5_1.png"
15 7 0.766115190833698 9.38083151964686 "plot_turk2_100_125_5_1.png"
15 8 2.32107398457354 10 "plot_turk2_100_125_5_1.png"
15 9 1.51620396286518 14.4913767461894 "plot_turk2_100_125_5_1.png"
15 10 0.877520939720237 15.6204993518133 "plot_turk2_100_125_5_1.png"
15 11 1.41731335296911 12.7279220613579 "plot_turk2_100_125_5_1.png"
15 12 1.28990701514352 10.8627804912002 "plot_turk2_100_125_5_1.png"
15 13 2.93423305457684 14.7648230602334 "plot_turk2_100_125_5_1.png"
15 14 3.27354758839357 14.8323969741913 "plot_turk2_100_125_5_1.png"
15 15 0 0 "plot_turk2_100_125_5_1.png"
15 16 1.23082466692609 8.94427190999916 "plot_turk2_100_125_5_1.png"
15 17 2.15664601230216 8.24621125123532 "plot_turk2_100_125_5_1.png"
15 18 1.25356183558845 11.4017542509914 "plot_turk2_100_125_5_1.png"
15 19 2.60721955321276 9.69535971483266 "plot_turk2_100_125_5_1.png"
15 20 1.73806914884254 15.1657508881031 "plot_turk2_100_125_5_1.png"
16 1 1.29544604666969 12.328828005938 "plot_turk2_100_125_5_1.png"
16 2 0.680927626946217 7.61577310586391 "plot_turk2_100_125_5_1.png"
16 3 0.261161071278044 7.61577310586391 "plot_turk2_100_125_5_1.png"
16 4 1.01394085377099 9.16515138991168 "plot_turk2_100_125_5_1.png"
16 5 0.342414270636238 14.0712472794703 "plot_turk2_100_125_5_1.png"
16 6 0.270137949797699 12.4096736459909 "plot_turk2_100_125_5_1.png"
16 7 0.0658924320605858 6.6332495807108 "plot_turk2_100_125_5_1.png"
16 8 1.11489623022254 9.38083151964686 "plot_turk2_100_125_5_1.png"
16 9 0.286356851600373 8.83176086632785 "plot_turk2_100_125_5_1.png"
16 10 0.0314164266798176 15.8113883008419 "plot_turk2_100_125_5_1.png"
16 11 2.20372284994862 13.5646599662505 "plot_turk2_100_125_5_1.png"
16 12 0.00233705356775186 6 "plot_turk2_100_125_5_1.png"
16 13 0.649156718411671 11.13552872566 "plot_turk2_100_125_5_1.png"
16 14 0.662725340423688 10.5830052442584 "plot_turk2_100_125_5_1.png"
16 15 1.23082466692609 8.94427190999916 "plot_turk2_100_125_5_1.png"
16 16 0 0 "plot_turk2_100_125_5_1.png"
16 17 0.524449100632127 8.60232526704263 "plot_turk2_100_125_5_1.png"
16 18 1.1536717145375 9.38083151964686 "plot_turk2_100_125_5_1.png"
16 19 0.256783383407086 6.16441400296898 "plot_turk2_100_125_5_1.png"
16 20 0.0752235906243013 13.0384048104053 "plot_turk2_100_125_5_1.png"
17 1 0.19501548156589 9.69535971483266 "plot_turk2_100_125_5_1.png"
17 2 2.39412179108925 10 "plot_turk2_100_125_5_1.png"
17 3 1.07433542339616 10 "plot_turk2_100_125_5_1.png"
17 4 1.50605225866539 10.770329614269 "plot_turk2_100_125_5_1.png"
17 5 1.10531583854513 15.6843871413581 "plot_turk2_100_125_5_1.png"
17 6 0.549484242963163 11.4017542509914 "plot_turk2_100_125_5_1.png"
17 7 0.807726042219031 6.78232998312527 "plot_turk2_100_125_5_1.png"
17 8 0.162601869690073 8.83176086632785 "plot_turk2_100_125_5_1.png"
17 9 1.56145680320114 14.8323969741913 "plot_turk2_100_125_5_1.png"
17 10 0.56700079291493 16.7928556237467 "plot_turk2_100_125_5_1.png"
17 11 1.41123264921939 10.4880884817015 "plot_turk2_100_125_5_1.png"
17 12 0.57506935055773 10.3923048454133 "plot_turk2_100_125_5_1.png"
17 13 0.0891324725106145 8.71779788708135 "plot_turk2_100_125_5_1.png"
17 14 1.69884431900774 15.556349186104 "plot_turk2_100_125_5_1.png"
17 15 2.15664601230216 8.24621125123532 "plot_turk2_100_125_5_1.png"
17 16 0.524449100632127 8.60232526704263 "plot_turk2_100_125_5_1.png"
17 17 0 0 "plot_turk2_100_125_5_1.png"
17 18 0.536552970916102 11.2249721603218 "plot_turk2_100_125_5_1.png"
17 19 0.533324393101961 9.38083151964686 "plot_turk2_100_125_5_1.png"
17 20 0.800142150348542 14.6969384566991 "plot_turk2_100_125_5_1.png"
18 1 0.400449598509314 10.8627804912002 "plot_turk2_100_125_5_1.png"
18 2 3.2531367744201 10.295630140987 "plot_turk2_100_125_5_1.png"
18 3 2.41579456882983 6.6332495807108 "plot_turk2_100_125_5_1.png"
18 4 0.663245535133263 5.8309518948453 "plot_turk2_100_125_5_1.png"
18 5 2.57509242626739 7.34846922834953 "plot_turk2_100_125_5_1.png"
18 6 1.87423895041002 9.79795897113271 "plot_turk2_100_125_5_1.png"
18 7 1.1522427029612 8.83176086632785 "plot_turk2_100_125_5_1.png"
18 8 0.260770222401522 8.12403840463596 "plot_turk2_100_125_5_1.png"
18 9 2.45144823995971 14.2126704035519 "plot_turk2_100_125_5_1.png"
18 10 0.938777351295873 9.79795897113271 "plot_turk2_100_125_5_1.png"
18 11 0.211576222318101 12.8840987267251 "plot_turk2_100_125_5_1.png"
18 12 1.25965247635863 9.69535971483266 "plot_turk2_100_125_5_1.png"
18 13 1.05676899535369 12.6491106406735 "plot_turk2_100_125_5_1.png"
18 14 3.44364290348672 9.89949493661167 "plot_turk2_100_125_5_1.png"
18 15 1.25356183558845 11.4017542509914 "plot_turk2_100_125_5_1.png"
18 16 1.1536717145375 9.38083151964686 "plot_turk2_100_125_5_1.png"
18 17 0.536552970916102 11.2249721603218 "plot_turk2_100_125_5_1.png"
18 18 0 0 "plot_turk2_100_125_5_1.png"
18 19 1.83671176094303 6.92820323027551 "plot_turk2_100_125_5_1.png"
18 20 1.79263682764433 6.48074069840786 "plot_turk2_100_125_5_1.png"
19 1 1.35135627001767 10.770329614269 "plot_turk2_100_125_5_1.png"
19 2 1.13711984095895 8.60232526704263 "plot_turk2_100_125_5_1.png"
19 3 0.13731611808843 5.47722557505166 "plot_turk2_100_125_5_1.png"
19 4 2.22338257424174 6.78232998312527 "plot_turk2_100_125_5_1.png"
19 5 0.119911452365408 10.0995049383621 "plot_turk2_100_125_5_1.png"
19 6 0.000213172554567279 10.770329614269 "plot_turk2_100_125_5_1.png"
19 7 0.57270199995976 6.48074069840786 "plot_turk2_100_125_5_1.png"
